"event_id","item_id","title","format","selector","position","rank","source"
"closet:764","films:558","M","closet","Jacques Audiard","1","","https://www.criterion.com/shop/collection/764-jacques-audiard-s-closet-picks"
"closet:764","films:682","Notorious","closet","Jacques Audiard","2","","https://www.criterion.com/shop/collection/764-jacques-audiard-s-closet-picks"
"closet:764","films:209","L’avventura","closet","Jacques Audiard","3","","https://www.criterion.com/shop/collection/764-jacques-audiard-s-closet-picks"
"closet:764","films:28894","Mirror","closet","Jacques Audiard","4","","https://www.criterion.com/shop/collection/764-jacques-audiard-s-closet-picks"
"closet:764","films:376","Short Cuts","closet","Jacques Audiard","5","","https://www.criterion.com/shop/collection/764-jacques-audiard-s-closet-picks"
"closet:764","boxsets:3626","Essential Fellini","closet","Jacques Audiard","6","","https://www.criterion.com/shop/collection/764-jacques-audiard-s-closet-picks"
"closet:764","films:573","La ronde","closet","Jacques Audiard","7","","https://www.criterion.com/shop/collection/764-jacques-audiard-s-closet-picks"
"closet:764","films:591","Classe tous risques","closet","Jacques Audiard","8","","https://www.criterion.com/shop/collection/764-jacques-audiard-s-closet-picks"
"closet:764","films:661","Vampyr","closet","Jacques Audiard","9","","https://www.criterion.com/shop/collection/764-jacques-audiard-s-closet-picks"
"closet:807","films:30124","Roma","closet","Jia Zhangke","1","","https://www.criterion.com/shop/collection/807-jia-zhangke-s-closet-picks"
"closet:807","films:28111","La notte","closet","Jia Zhangke","2","","https://www.criterion.com/shop/collection/807-jia-zhangke-s-closet-picks"
"closet:807","films:27558","City Lights","closet","Jia Zhangke","3","","https://www.criterion.com/shop/collection/807-jia-zhangke-s-closet-picks"
"closet:807","films:624","Good Morning","closet","Jia Zhangke","4","","https://www.criterion.com/shop/collection/807-jia-zhangke-s-closet-picks"
"closet:807","films:229","Pickpocket","closet","Jia Zhangke","5","","https://www.criterion.com/shop/collection/807-jia-zhangke-s-closet-picks"
"closet:807","films:781","Yi Yi","closet","Jia Zhangke","6","","https://www.criterion.com/shop/collection/807-jia-zhangke-s-closet-picks"
"closet:734","films:27541","Fish Tank","closet","Amelia Dimoldenberg","1","","https://www.criterion.com/shop/collection/734-amelia-dimoldenberg-s-closet-picks"
"closet:734","films:28547","A Hard Day’s Night","closet","Amelia Dimoldenberg","2","","https://www.criterion.com/shop/collection/734-amelia-dimoldenberg-s-closet-picks"
"closet:734","films:27871","12 Angry Men","closet","Amelia Dimoldenberg","3","","https://www.criterion.com/shop/collection/734-amelia-dimoldenberg-s-closet-picks"
"closet:734","films:28561","All That Jazz","closet","Amelia Dimoldenberg","4","","https://www.criterion.com/shop/collection/734-amelia-dimoldenberg-s-closet-picks"
"closet:734","films:32661","The Worst Person in the World","closet","Amelia Dimoldenberg","5","","https://www.criterion.com/shop/collection/734-amelia-dimoldenberg-s-closet-picks"
"closet:734","films:30469","Portrait of a Lady on Fire","closet","Amelia Dimoldenberg","6","","https://www.criterion.com/shop/collection/734-amelia-dimoldenberg-s-closet-picks"
"closet:734","films:33467","Petite maman","closet","Amelia Dimoldenberg","7","","https://www.criterion.com/shop/collection/734-amelia-dimoldenberg-s-closet-picks"
"closet:734","films:29635","Girlfriends","closet","Amelia Dimoldenberg","8","","https://www.criterion.com/shop/collection/734-amelia-dimoldenberg-s-closet-picks"
"closet:745","films:31582","Pariah","closet","André Holland","1","","https://www.criterion.com/shop/collection/745-andre-holland-s-closet-picks"
"closet:745","boxsets:4787","Melvin Van Peebles: Essential Films","closet","André Holland","2","","https://www.criterion.com/shop/collection/745-andre-holland-s-closet-picks"
"closet:745","films:29567","To Sleep with Anger","closet","André Holland","3","","https://www.criterion.com/shop/collection/745-andre-holland-s-closet-picks"
"closet:745","films:29643","Medicine for Melancholy","closet","André Holland","4","","https://www.criterion.com/shop/collection/745-andre-holland-s-closet-picks"
"closet:745","films:29599","Claudine","closet","André Holland","5","","https://www.criterion.com/shop/collection/745-andre-holland-s-closet-picks"
"closet:745","films:29461","Matewan","closet","André Holland","6","","https://www.criterion.com/shop/collection/745-andre-holland-s-closet-picks"
"closet:745","films:28826","A Raisin in the Sun","closet","André Holland","7","","https://www.criterion.com/shop/collection/745-andre-holland-s-closet-picks"
"closet:774","films:344","Black Orpheus","closet","Zeinabu irene Davis","1","","https://www.criterion.com/shop/collection/774-zeinabu-irene-davis-s-closet-picks"
"closet:774","boxsets:3205","Bruce Lee: His Greatest Hits","closet","Zeinabu irene Davis","2","","https://www.criterion.com/shop/collection/774-zeinabu-irene-davis-s-closet-picks"
"closet:774","films:248","The Battle of Algiers","closet","Zeinabu irene Davis","3","","https://www.criterion.com/shop/collection/774-zeinabu-irene-davis-s-closet-picks"
"closet:774","boxsets:6183","Martin Scorsese’s World Cinema Project No. 4","closet","Zeinabu irene Davis","4","","https://www.criterion.com/shop/collection/774-zeinabu-irene-davis-s-closet-picks"
"closet:774","films:31648","Drylongso","closet","Zeinabu irene Davis","5","","https://www.criterion.com/shop/collection/774-zeinabu-irene-davis-s-closet-picks"
"closet:774","films:30705","The Watermelon Woman","closet","Zeinabu irene Davis","6","","https://www.criterion.com/shop/collection/774-zeinabu-irene-davis-s-closet-picks"
"closet:774","films:34051","Saint Omer","closet","Zeinabu irene Davis","7","","https://www.criterion.com/shop/collection/774-zeinabu-irene-davis-s-closet-picks"
"closet:774","boxsets:7304","Three Revolutionary Films by Ousmane Sembène","closet","Zeinabu irene Davis","8","","https://www.criterion.com/shop/collection/774-zeinabu-irene-davis-s-closet-picks"
"closet:737","films:246","Loves of a Blonde","closet","Payal Kapadia","1","","https://www.criterion.com/shop/collection/737-payal-kapadia-s-closet-picks"
"closet:737","boxsets:77","La Jetée/Sans Soleil","closet","Payal Kapadia","2","","https://www.criterion.com/shop/collection/737-payal-kapadia-s-closet-picks"
"closet:737","films:28447","Charulata","closet","Payal Kapadia","3","","https://www.criterion.com/shop/collection/737-payal-kapadia-s-closet-picks"
"closet:737","boxsets:916","Trilogy of Life","closet","Payal Kapadia","4","","https://www.criterion.com/shop/collection/737-payal-kapadia-s-closet-picks"
"closet:737","boxsets:835","Eclipse Series 29: Aki Kaurismäki’s Leningrad Cowboys","closet","Payal Kapadia","5","","https://www.criterion.com/shop/collection/737-payal-kapadia-s-closet-picks"
"closet:737","boxsets:275","Eclipse Series 2: The Documentaries of Louis Malle","closet","Payal Kapadia","6","","https://www.criterion.com/shop/collection/737-payal-kapadia-s-closet-picks"
"closet:737","films:29647","Paris Is Burning","closet","Payal Kapadia","7","","https://www.criterion.com/shop/collection/737-payal-kapadia-s-closet-picks"
"closet:737","boxsets:1258","Martin Scorsese’s World Cinema Project No. 2","closet","Payal Kapadia","8","","https://www.criterion.com/shop/collection/737-payal-kapadia-s-closet-picks"
"closet:749","boxsets:369","A Story of Floating Weeds / Floating Weeds: Two Films by Yasujiro Ozu","closet","Marianne Jean-Baptiste & Mike Leigh","1","","https://www.criterion.com/shop/collection/749-marianne-jean-baptiste-mike-leigh-s-closet-picks"
"closet:749","films:227","Night on Earth","closet","Marianne Jean-Baptiste & Mike Leigh","2","","https://www.criterion.com/shop/collection/749-marianne-jean-baptiste-mike-leigh-s-closet-picks"
"closet:749","boxsets:558","John Cassavetes: Five Films","closet","Marianne Jean-Baptiste & Mike Leigh","3","","https://www.criterion.com/shop/collection/749-marianne-jean-baptiste-mike-leigh-s-closet-picks"
"closet:749","films:29202","Secrets & Lies","closet","Marianne Jean-Baptiste & Mike Leigh","4","","https://www.criterion.com/shop/collection/749-marianne-jean-baptiste-mike-leigh-s-closet-picks"
"closet:749","films:29567","To Sleep with Anger","closet","Marianne Jean-Baptiste & Mike Leigh","5","","https://www.criterion.com/shop/collection/749-marianne-jean-baptiste-mike-leigh-s-closet-picks"
"closet:749","films:246","Loves of a Blonde","closet","Marianne Jean-Baptiste & Mike Leigh","6","","https://www.criterion.com/shop/collection/749-marianne-jean-baptiste-mike-leigh-s-closet-picks"
"closet:749","films:27560","Kes","closet","Marianne Jean-Baptiste & Mike Leigh","7","","https://www.criterion.com/shop/collection/749-marianne-jean-baptiste-mike-leigh-s-closet-picks"
"closet:749","films:27559","White Material","closet","Marianne Jean-Baptiste & Mike Leigh","8","","https://www.criterion.com/shop/collection/749-marianne-jean-baptiste-mike-leigh-s-closet-picks"
"closet:749","films:477","Hunger","closet","Marianne Jean-Baptiste & Mike Leigh","9","","https://www.criterion.com/shop/collection/749-marianne-jean-baptiste-mike-leigh-s-closet-picks"
"closet:749","films:27705","The Life of Oharu","closet","Marianne Jean-Baptiste & Mike Leigh","10","","https://www.criterion.com/shop/collection/749-marianne-jean-baptiste-mike-leigh-s-closet-picks"
"closet:749","boxsets:743","Eclipse Series 23: The First Films of Akira Kurosawa","closet","Marianne Jean-Baptiste & Mike Leigh","11","","https://www.criterion.com/shop/collection/749-marianne-jean-baptiste-mike-leigh-s-closet-picks"
"closet:749","films:342","Ashes and Diamonds","closet","Marianne Jean-Baptiste & Mike Leigh","12","","https://www.criterion.com/shop/collection/749-marianne-jean-baptiste-mike-leigh-s-closet-picks"
"closet:749","films:33481","EO","closet","Marianne Jean-Baptiste & Mike Leigh","13","","https://www.criterion.com/shop/collection/749-marianne-jean-baptiste-mike-leigh-s-closet-picks"
"closet:749","films:29599","Claudine","closet","Marianne Jean-Baptiste & Mike Leigh","14","","https://www.criterion.com/shop/collection/749-marianne-jean-baptiste-mike-leigh-s-closet-picks"
"closet:749","boxsets:6702","The Ranown Westerns: Five Films Directed by Budd Boetticher","closet","Marianne Jean-Baptiste & Mike Leigh","15","","https://www.criterion.com/shop/collection/749-marianne-jean-baptiste-mike-leigh-s-closet-picks"
"closet:729","films:28561","All That Jazz","closet","Anna Kendrick","1","","https://www.criterion.com/shop/collection/729-anna-kendrick-s-closet-picks"
"closet:729","films:28708","Klute","closet","Anna Kendrick","2","","https://www.criterion.com/shop/collection/729-anna-kendrick-s-closet-picks"
"closet:729","films:28150","Stalker","closet","Anna Kendrick","3","","https://www.criterion.com/shop/collection/729-anna-kendrick-s-closet-picks"
"closet:729","films:228","The Passion of Joan of Arc","closet","Anna Kendrick","4","","https://www.criterion.com/shop/collection/729-anna-kendrick-s-closet-picks"
"closet:729","films:34051","Saint Omer","closet","Anna Kendrick","5","","https://www.criterion.com/shop/collection/729-anna-kendrick-s-closet-picks"
"closet:729","boxsets:1427","Ingmar Bergman’s Cinema","closet","Anna Kendrick","6","","https://www.criterion.com/shop/collection/729-anna-kendrick-s-closet-picks"
"closet:741","films:29450","Wanda","closet","Isabelle Huppert","1","","https://www.criterion.com/shop/collection/741-isabelle-huppert-s-closet-picks"
"closet:741","boxsets:982","3 Films by Roberto Rossellini Starring Ingrid Bergman","closet","Isabelle Huppert","2","","https://www.criterion.com/shop/collection/741-isabelle-huppert-s-closet-picks"
"closet:741","films:28600","I Knew Her Well","closet","Isabelle Huppert","3","","https://www.criterion.com/shop/collection/741-isabelle-huppert-s-closet-picks"
"closet:741","films:689","Juliet of the Spirits","closet","Isabelle Huppert","4","","https://www.criterion.com/shop/collection/741-isabelle-huppert-s-closet-picks"
"closet:741","films:27654","La cérémonie","closet","Isabelle Huppert","5","","https://www.criterion.com/shop/collection/741-isabelle-huppert-s-closet-picks"
"closet:741","films:1333","2 or 3 Things I Know About Her","closet","Isabelle Huppert","6","","https://www.criterion.com/shop/collection/741-isabelle-huppert-s-closet-picks"
"closet:741","boxsets:427","Eclipse Series 3: Late Ozu","closet","Isabelle Huppert","7","","https://www.criterion.com/shop/collection/741-isabelle-huppert-s-closet-picks"
"closet:741","films:34051","Saint Omer","closet","Isabelle Huppert","8","","https://www.criterion.com/shop/collection/741-isabelle-huppert-s-closet-picks"
"closet:741","films:31775","Nothing but a Man","closet","Isabelle Huppert","9","","https://www.criterion.com/shop/collection/741-isabelle-huppert-s-closet-picks"
"closet:756","films:789","The Tin Drum","closet","RaMell Ross","1","","https://www.criterion.com/shop/collection/756-ramell-ross-s-closet-picks"
"closet:756","boxsets:4117","World of Wong Kar Wai","closet","RaMell Ross","2","","https://www.criterion.com/shop/collection/756-ramell-ross-s-closet-picks"
"closet:756","boxsets:77","La Jetée/Sans Soleil","closet","RaMell Ross","3","","https://www.criterion.com/shop/collection/756-ramell-ross-s-closet-picks"
"closet:756","films:28894","Mirror","closet","RaMell Ross","4","","https://www.criterion.com/shop/collection/756-ramell-ross-s-closet-picks"
"closet:756","films:28150","Stalker","closet","RaMell Ross","5","","https://www.criterion.com/shop/collection/756-ramell-ross-s-closet-picks"
"closet:756","films:29003","Cameraperson","closet","RaMell Ross","6","","https://www.criterion.com/shop/collection/756-ramell-ross-s-closet-picks"
"closet:756","boxsets:934","The Qatsi Trilogy","closet","RaMell Ross","7","","https://www.criterion.com/shop/collection/756-ramell-ross-s-closet-picks"
"closet:756","films:29567","To Sleep with Anger","closet","RaMell Ross","8","","https://www.criterion.com/shop/collection/756-ramell-ross-s-closet-picks"
"closet:756","films:31032","Ghost Dog: The Way of the Samurai","closet","RaMell Ross","9","","https://www.criterion.com/shop/collection/756-ramell-ross-s-closet-picks"
"closet:756","boxsets:3205","Bruce Lee: His Greatest Hits","closet","RaMell Ross","10","","https://www.criterion.com/shop/collection/756-ramell-ross-s-closet-picks"
"closet:756","films:28492","Jubal","closet","RaMell Ross","11","","https://www.criterion.com/shop/collection/756-ramell-ross-s-closet-picks"
"closet:730","films:211","Brazil","closet","Andrew Garfield","1","","https://www.criterion.com/shop/collection/730-andrew-garfield-s-closet-picks"
"closet:730","films:233","The Red Shoes","closet","Andrew Garfield","2","","https://www.criterion.com/shop/collection/730-andrew-garfield-s-closet-picks"
"closet:730","films:663","Salesman","closet","Andrew Garfield","3","","https://www.criterion.com/shop/collection/730-andrew-garfield-s-closet-picks"
"closet:730","films:906","Hoop Dreams","closet","Andrew Garfield","4","","https://www.criterion.com/shop/collection/730-andrew-garfield-s-closet-picks"
"closet:730","films:220","Naked","closet","Andrew Garfield","5","","https://www.criterion.com/shop/collection/730-andrew-garfield-s-closet-picks"
"closet:730","films:27560","Kes","closet","Andrew Garfield","6","","https://www.criterion.com/shop/collection/730-andrew-garfield-s-closet-picks"
"closet:730","films:28058","The Game","closet","Andrew Garfield","7","","https://www.criterion.com/shop/collection/730-andrew-garfield-s-closet-picks"
"closet:730","films:30465","Happiness","closet","Andrew Garfield","8","","https://www.criterion.com/shop/collection/730-andrew-garfield-s-closet-picks"
"closet:730","films:30212","Original Cast Album: “Company”","closet","Andrew Garfield","9","","https://www.criterion.com/shop/collection/730-andrew-garfield-s-closet-picks"
"closet:730","films:28880","Tampopo","closet","Andrew Garfield","10","","https://www.criterion.com/shop/collection/730-andrew-garfield-s-closet-picks"
"closet:733","films:630","The Blob","closet","Janelle Monáe","1","","https://www.criterion.com/shop/collection/733-janelle-monae-s-closet-picks"
"closet:733","films:28382","Eraserhead","closet","Janelle Monáe","2","","https://www.criterion.com/shop/collection/733-janelle-monae-s-closet-picks"
"closet:733","films:29140","1984","closet","Janelle Monáe","3","","https://www.criterion.com/shop/collection/733-janelle-monae-s-closet-picks"
"closet:733","films:211","Brazil","closet","Janelle Monáe","4","","https://www.criterion.com/shop/collection/733-janelle-monae-s-closet-picks"
"closet:733","films:29331","Night of the Living Dead","closet","Janelle Monáe","5","","https://www.criterion.com/shop/collection/733-janelle-monae-s-closet-picks"
"closet:752","films:28822","Dr. Strangelove, or: How I Learned to Stop Worrying and Love the Bomb","closet","Barry Sonnenfeld","1","","https://www.criterion.com/shop/collection/752-barry-sonnenfeld-s-closet-picks"
"closet:752","films:28825","Fail Safe","closet","Barry Sonnenfeld","2","","https://www.criterion.com/shop/collection/752-barry-sonnenfeld-s-closet-picks"
"closet:752","films:29604","Miller’s Crossing","closet","Barry Sonnenfeld","3","","https://www.criterion.com/shop/collection/752-barry-sonnenfeld-s-closet-picks"
"closet:752","films:28852","Blood Simple","closet","Barry Sonnenfeld","4","","https://www.criterion.com/shop/collection/752-barry-sonnenfeld-s-closet-picks"
"closet:752","films:28355","The Thin Blue Line","closet","Barry Sonnenfeld","5","","https://www.criterion.com/shop/collection/752-barry-sonnenfeld-s-closet-picks"
"closet:792","films:30465","Happiness","closet","Alain Guiraudie","1","","https://www.criterion.com/shop/collection/792-alain-guiraudie-s-closet-picks"
"closet:792","films:33246","WALL·E","closet","Alain Guiraudie","2","","https://www.criterion.com/shop/collection/792-alain-guiraudie-s-closet-picks"
"closet:792","boxsets:689","Roberto Rossellini’s War Trilogy","closet","Alain Guiraudie","3","","https://www.criterion.com/shop/collection/792-alain-guiraudie-s-closet-picks"
"closet:792","films:28050","Mulholland Dr.","closet","Alain Guiraudie","4","","https://www.criterion.com/shop/collection/792-alain-guiraudie-s-closet-picks"
"closet:792","films:229","Pickpocket","closet","Alain Guiraudie","5","","https://www.criterion.com/shop/collection/792-alain-guiraudie-s-closet-picks"
"closet:792","films:1076","The Exterminating Angel","closet","Alain Guiraudie","6","","https://www.criterion.com/shop/collection/792-alain-guiraudie-s-closet-picks"
"closet:760","films:27903","His Girl Friday","closet","Kevin Smith","1","","https://www.criterion.com/shop/collection/760-kevin-smith-s-closet-picks"
"closet:760","films:32250","Citizen Kane","closet","Kevin Smith","2","","https://www.criterion.com/shop/collection/760-kevin-smith-s-closet-picks"
"closet:760","films:29771","Hollywood Shuffle","closet","Kevin Smith","3","","https://www.criterion.com/shop/collection/760-kevin-smith-s-closet-picks"
"closet:760","films:29143","Bull Durham","closet","Kevin Smith","4","","https://www.criterion.com/shop/collection/760-kevin-smith-s-closet-picks"
"closet:760","films:29571","The Prince of Tides","closet","Kevin Smith","5","","https://www.criterion.com/shop/collection/760-kevin-smith-s-closet-picks"
"closet:760","films:31499","Deep Cover","closet","Kevin Smith","6","","https://www.criterion.com/shop/collection/760-kevin-smith-s-closet-picks"
"closet:760","films:408","Slacker","closet","Kevin Smith","7","","https://www.criterion.com/shop/collection/760-kevin-smith-s-closet-picks"
"closet:738","films:233","The Red Shoes","closet","Nathalie Emmanuel","1","","https://www.criterion.com/shop/collection/738-nathalie-emmanuel-s-closet-picks"
"closet:738","boxsets:6517","Small Axe","closet","Nathalie Emmanuel","2","","https://www.criterion.com/shop/collection/738-nathalie-emmanuel-s-closet-picks"
"closet:738","films:31500","Love & Basketball","closet","Nathalie Emmanuel","3","","https://www.criterion.com/shop/collection/738-nathalie-emmanuel-s-closet-picks"
"closet:738","films:29647","Paris Is Burning","closet","Nathalie Emmanuel","4","","https://www.criterion.com/shop/collection/738-nathalie-emmanuel-s-closet-picks"
"closet:738","films:32661","The Worst Person in the World","closet","Nathalie Emmanuel","5","","https://www.criterion.com/shop/collection/738-nathalie-emmanuel-s-closet-picks"
"closet:726","films:352","Häxan","closet","Jennifer Kent","1","","https://www.criterion.com/shop/collection/726-jennifer-kent-s-closet-picks"
"closet:726","films:685","The Last Wave","closet","Jennifer Kent","2","","https://www.criterion.com/shop/collection/726-jennifer-kent-s-closet-picks"
"closet:726","films:27628","Kuroneko","closet","Jennifer Kent","3","","https://www.criterion.com/shop/collection/726-jennifer-kent-s-closet-picks"
"closet:726","films:665","Onibaba","closet","Jennifer Kent","4","","https://www.criterion.com/shop/collection/726-jennifer-kent-s-closet-picks"
"closet:726","films:28050","Mulholland Dr.","closet","Jennifer Kent","5","","https://www.criterion.com/shop/collection/726-jennifer-kent-s-closet-picks"
"closet:726","films:27848","A Man Escaped","closet","Jennifer Kent","6","","https://www.criterion.com/shop/collection/726-jennifer-kent-s-closet-picks"
"closet:726","films:284","Tokyo Story","closet","Jennifer Kent","7","","https://www.criterion.com/shop/collection/726-jennifer-kent-s-closet-picks"
"closet:684","films:28150","Stalker","closet","Jude Law","1","","https://www.criterion.com/shop/collection/684-jude-law-s-closet-picks"
"closet:684","films:27810","Purple Noon","closet","Jude Law","2","","https://www.criterion.com/shop/collection/684-jude-law-s-closet-picks"
"closet:684","films:370","The Wages of Fear","closet","Jude Law","3","","https://www.criterion.com/shop/collection/684-jude-law-s-closet-picks"
"closet:684","films:28709","Local Hero","closet","Jude Law","4","","https://www.criterion.com/shop/collection/684-jude-law-s-closet-picks"
"closet:684","films:648","Mona Lisa","closet","Jude Law","5","","https://www.criterion.com/shop/collection/684-jude-law-s-closet-picks"
"closet:684","films:27525","The Night of the Hunter","closet","Jude Law","6","","https://www.criterion.com/shop/collection/684-jude-law-s-closet-picks"
"closet:748","films:28988","The Incredible Shrinking Man","closet","Jarvis Cocker","1","","https://www.criterion.com/shop/collection/748-jarvis-cocker-s-closet-picks"
"closet:748","films:29144","Blue Velvet","closet","Jarvis Cocker","2","","https://www.criterion.com/shop/collection/748-jarvis-cocker-s-closet-picks"
"closet:748","films:28805","Meantime","closet","Jarvis Cocker","3","","https://www.criterion.com/shop/collection/748-jarvis-cocker-s-closet-picks"
"closet:748","films:29627","Trainspotting","closet","Jarvis Cocker","4","","https://www.criterion.com/shop/collection/748-jarvis-cocker-s-closet-picks"
"closet:748","films:532","Salò, or The 120 Days of Sodom","closet","Jarvis Cocker","5","","https://www.criterion.com/shop/collection/748-jarvis-cocker-s-closet-picks"
"closet:748","films:28565","Fantastic Mr. Fox","closet","Jarvis Cocker","6","","https://www.criterion.com/shop/collection/748-jarvis-cocker-s-closet-picks"
"closet:748","films:29601","The Grand Budapest Hotel","closet","Jarvis Cocker","7","","https://www.criterion.com/shop/collection/748-jarvis-cocker-s-closet-picks"
"closet:806","films:30464","Fast Times at Ridgemont High","closet","Joel Potrykus","1","","https://www.criterion.com/shop/collection/806-joel-potrykus-s-closet-picks"
"closet:806","films:780","Equinox","closet","Joel Potrykus","2","","https://www.criterion.com/shop/collection/806-joel-potrykus-s-closet-picks"
"closet:806","films:30616","Scorsese Shorts","closet","Joel Potrykus","3","","https://www.criterion.com/shop/collection/806-joel-potrykus-s-closet-picks"
"closet:806","films:29627","Trainspotting","closet","Joel Potrykus","4","","https://www.criterion.com/shop/collection/806-joel-potrykus-s-closet-picks"
"closet:806","boxsets:3900","Three Films by Luis Buñuel","closet","Joel Potrykus","5","","https://www.criterion.com/shop/collection/806-joel-potrykus-s-closet-picks"
"closet:806","films:825","If....","closet","Joel Potrykus","6","","https://www.criterion.com/shop/collection/806-joel-potrykus-s-closet-picks"
"closet:682","films:150","8½","closet","Lee Daniels","1","","https://www.criterion.com/shop/collection/682-lee-daniels-s-closet-picks"
"closet:682","boxsets:3626","Essential Fellini","closet","Lee Daniels","2","","https://www.criterion.com/shop/collection/682-lee-daniels-s-closet-picks"
"closet:682","films:286","Do the Right Thing","closet","Lee Daniels","3","","https://www.criterion.com/shop/collection/682-lee-daniels-s-closet-picks"
"closet:682","films:27974","Querelle","closet","Lee Daniels","4","","https://www.criterion.com/shop/collection/682-lee-daniels-s-closet-picks"
"closet:682","films:28704","Female Trouble","closet","Lee Daniels","5","","https://www.criterion.com/shop/collection/682-lee-daniels-s-closet-picks"
"closet:682","films:446","Pickup on South Street","closet","Lee Daniels","6","","https://www.criterion.com/shop/collection/682-lee-daniels-s-closet-picks"
"closet:682","films:30424","The Piano","closet","Lee Daniels","7","","https://www.criterion.com/shop/collection/682-lee-daniels-s-closet-picks"
"closet:682","films:29599","Claudine","closet","Lee Daniels","8","","https://www.criterion.com/shop/collection/682-lee-daniels-s-closet-picks"
"closet:682","films:449","Spartacus","closet","Lee Daniels","9","","https://www.criterion.com/shop/collection/682-lee-daniels-s-closet-picks"
"closet:778","films:566","Great Expectations","closet","Nick Lowe","1","","https://www.criterion.com/shop/collection/778-nick-lowe-s-closet-picks"
"closet:778","films:28051","Repo Man","closet","Nick Lowe","2","","https://www.criterion.com/shop/collection/778-nick-lowe-s-closet-picks"
"closet:778","films:28979","One-Eyed Jacks","closet","Nick Lowe","3","","https://www.criterion.com/shop/collection/778-nick-lowe-s-closet-picks"
"closet:778","films:28566","The Flight of the Phoenix","closet","Nick Lowe","4","","https://www.criterion.com/shop/collection/778-nick-lowe-s-closet-picks"
"closet:720","films:532","Salò, or The 120 Days of Sodom","closet","Bill Hader","1","","https://www.criterion.com/shop/collection/720-bill-hader-s-closet-picks"
"closet:720","films:781","Yi Yi","closet","Bill Hader","2","","https://www.criterion.com/shop/collection/720-bill-hader-s-closet-picks"
"closet:720","films:353","Ikiru","closet","Bill Hader","3","","https://www.criterion.com/shop/collection/720-bill-hader-s-closet-picks"
"closet:720","films:29008","Barry Lyndon","closet","Bill Hader","4","","https://www.criterion.com/shop/collection/720-bill-hader-s-closet-picks"
"closet:720","films:30124","Roma","closet","Bill Hader","5","","https://www.criterion.com/shop/collection/720-bill-hader-s-closet-picks"
"closet:720","films:30974","Real Life","closet","Bill Hader","6","","https://www.criterion.com/shop/collection/720-bill-hader-s-closet-picks"
"closet:720","films:28570","My Darling Clementine","closet","Bill Hader","7","","https://www.criterion.com/shop/collection/720-bill-hader-s-closet-picks"
"closet:720","boxsets:3626","Essential Fellini","closet","Bill Hader","8","","https://www.criterion.com/shop/collection/720-bill-hader-s-closet-picks"
"closet:720","films:30104","Cold War","closet","Bill Hader","9","","https://www.criterion.com/shop/collection/720-bill-hader-s-closet-picks"
"closet:720","films:687","Salvatore Giuliano","closet","Bill Hader","10","","https://www.criterion.com/shop/collection/720-bill-hader-s-closet-picks"
"closet:720","films:27848","A Man Escaped","closet","Bill Hader","11","","https://www.criterion.com/shop/collection/720-bill-hader-s-closet-picks"
"closet:720","films:33467","Petite maman","closet","Bill Hader","12","","https://www.criterion.com/shop/collection/720-bill-hader-s-closet-picks"
"closet:720","boxsets:752","Eclipse Series 24: The Actuality Dramas of Allan King","closet","Bill Hader","13","","https://www.criterion.com/shop/collection/720-bill-hader-s-closet-picks"
"closet:720","films:28690","The Asphalt Jungle","closet","Bill Hader","14","","https://www.criterion.com/shop/collection/720-bill-hader-s-closet-picks"
"closet:720","films:28696","Cat People","closet","Bill Hader","15","","https://www.criterion.com/shop/collection/720-bill-hader-s-closet-picks"
"closet:685","films:33769","La Bamba","closet","Greg Gonzalez","1","","https://www.criterion.com/shop/collection/685-greg-gonzalez-s-closet-picks"
"closet:685","films:27533","The Last Picture Show","closet","Greg Gonzalez","2","","https://www.criterion.com/shop/collection/685-greg-gonzalez-s-closet-picks"
"closet:685","boxsets:7154","Eric Rohmer’s Tales of the Four Seasons","closet","Greg Gonzalez","3","","https://www.criterion.com/shop/collection/685-greg-gonzalez-s-closet-picks"
"closet:685","films:32661","The Worst Person in the World","closet","Greg Gonzalez","4","","https://www.criterion.com/shop/collection/685-greg-gonzalez-s-closet-picks"
"closet:685","films:33808","Risky Business","closet","Greg Gonzalez","5","","https://www.criterion.com/shop/collection/685-greg-gonzalez-s-closet-picks"
"closet:685","films:748","The Tales of Hoffmann","closet","Greg Gonzalez","6","","https://www.criterion.com/shop/collection/685-greg-gonzalez-s-closet-picks"
"closet:675","films:510","A Woman Under the Influence","closet","Zoë Kravitz and Channing Tatum","1","","https://www.criterion.com/shop/collection/675-zoe-kravitz-and-channing-tatum-s-closet-picks"
"closet:675","films:777","Harlan County USA","closet","Zoë Kravitz and Channing Tatum","2","","https://www.criterion.com/shop/collection/675-zoe-kravitz-and-channing-tatum-s-closet-picks"
"closet:675","films:29647","Paris Is Burning","closet","Zoë Kravitz and Channing Tatum","3","","https://www.criterion.com/shop/collection/675-zoe-kravitz-and-channing-tatum-s-closet-picks"
"closet:675","films:563","Lord of the Flies","closet","Zoë Kravitz and Channing Tatum","4","","https://www.criterion.com/shop/collection/675-zoe-kravitz-and-channing-tatum-s-closet-picks"
"closet:675","films:677","The Vanishing","closet","Zoë Kravitz and Channing Tatum","5","","https://www.criterion.com/shop/collection/675-zoe-kravitz-and-channing-tatum-s-closet-picks"
"closet:675","films:165","Seven Samurai","closet","Zoë Kravitz and Channing Tatum","6","","https://www.criterion.com/shop/collection/675-zoe-kravitz-and-channing-tatum-s-closet-picks"
