"criterion_list_id","event_title","event_url","list_position","title","director","criterion_url","published_rank","criterion_namespace","criterion_id","criterion_key"
"56","Robin Wood’s Top 10","https://www.criterion.com/current/top-10-lists/56-robin-wood-s-top-10","3","The Complete Mr. Arkadin","Orson Welles","https://www.criterion.com/films/767-the-complete-mr-arkadin","3","films","767","films:767"
"56","Robin Wood’s Top 10","https://www.criterion.com/current/top-10-lists/56-robin-wood-s-top-10","4","Seven Samurai","Akira Kurosawa","https://www.criterion.com/films/165-seven-samurai","4","films","165","films:165"
"56","Robin Wood’s Top 10","https://www.criterion.com/current/top-10-lists/56-robin-wood-s-top-10","5","Pickup on South Street","Samuel Fuller","https://www.criterion.com/films/446-pickup-on-south-street","5","films","446","films:446"
"56","Robin Wood’s Top 10","https://www.criterion.com/current/top-10-lists/56-robin-wood-s-top-10","6","The Lady Eve","Preston Sturges","https://www.criterion.com/films/639-the-lady-eve","6","films","639","films:639"
"56","Robin Wood’s Top 10","https://www.criterion.com/current/top-10-lists/56-robin-wood-s-top-10","7","Tokyo Story","Yasujiro Ozu","https://www.criterion.com/films/284-tokyo-story","7","films","284","films:284"
"56","Robin Wood’s Top 10","https://www.criterion.com/current/top-10-lists/56-robin-wood-s-top-10","8","I Know Where I’m Going!","Michael Powell and Emeric Pressburger","https://www.criterion.com/films/633-i-know-where-i-m-going","8","films","633","films:633"
"56","Robin Wood’s Top 10","https://www.criterion.com/current/top-10-lists/56-robin-wood-s-top-10","9","Band of Outsiders","Jean-Luc Godard","https://www.criterion.com/films/291-band-of-outsiders","9","films","291","films:291"
"56","Robin Wood’s Top 10","https://www.criterion.com/current/top-10-lists/56-robin-wood-s-top-10","10","Notorious","Alfred Hitchcock","https://www.criterion.com/films/682-notorious","10","films","682","films:682"
"55","Paul Schrader’s Top 10","https://www.criterion.com/current/top-10-lists/55-paul-schrader-s-top-10","1","The Spirit of the Beehive","Víctor Erice","https://www.criterion.com/films/367-the-spirit-of-the-beehive","1","films","367","films:367"
"55","Paul Schrader’s Top 10","https://www.criterion.com/current/top-10-lists/55-paul-schrader-s-top-10","2","Wings","Larisa Shepitko","https://www.criterion.com/films/560-wings","2","films","560","films:560"
"55","Paul Schrader’s Top 10","https://www.criterion.com/current/top-10-lists/55-paul-schrader-s-top-10","3","Death of a Cyclist","Juan Antonio Bardem","https://www.criterion.com/films/537-death-of-a-cyclist","3","films","537","films:537"
"55","Paul Schrader’s Top 10","https://www.criterion.com/current/top-10-lists/55-paul-schrader-s-top-10","4","The Face of Another","Hiroshi Teshigahara","https://www.criterion.com/films/828-the-face-of-another","4","films","828","films:828"
"55","Paul Schrader’s Top 10","https://www.criterion.com/current/top-10-lists/55-paul-schrader-s-top-10","5","The Furies","Anthony Mann","https://www.criterion.com/films/596-the-furies","5","films","596","films:596"
"55","Paul Schrader’s Top 10","https://www.criterion.com/current/top-10-lists/55-paul-schrader-s-top-10","6","When a Woman Ascends the Stairs","Mikio Naruse","https://www.criterion.com/films/816-when-a-woman-ascends-the-stairs","6","films","816","films:816"
"55","Paul Schrader’s Top 10","https://www.criterion.com/current/top-10-lists/55-paul-schrader-s-top-10","7","Mala Noche","Gus Van Sant","https://www.criterion.com/films/253-mala-noche","7","films","253","films:253"
"55","Paul Schrader’s Top 10","https://www.criterion.com/current/top-10-lists/55-paul-schrader-s-top-10","8","Berlin Alexanderplatz","Rainer Werner Fassbinder","https://www.criterion.com/films/839-berlin-alexanderplatz","8","films","839","films:839"
"55","Paul Schrader’s Top 10","https://www.criterion.com/current/top-10-lists/55-paul-schrader-s-top-10","9","Hands over the City","Francesco Rosi","https://www.criterion.com/films/799-hands-over-the-city","9","films","799","films:799"
"55","Paul Schrader’s Top 10","https://www.criterion.com/current/top-10-lists/55-paul-schrader-s-top-10","10","Street of Shame","Kenji Mizoguchi","https://www.criterion.com/films/970-street-of-shame","10","films","970","films:970"
"54","Leanne Shapton’s Top 10","https://www.criterion.com/current/top-10-lists/54-leanne-shapton-s-top-10","1","Withnail and I","Bruce Robinson","https://www.criterion.com/films/658-withnail-and-i","1","films","658","films:658"
"54","Leanne Shapton’s Top 10","https://www.criterion.com/current/top-10-lists/54-leanne-shapton-s-top-10","2","The Rules of the Game","Jean Renoir","https://www.criterion.com/films/295-the-rules-of-the-game","2","films","295","films:295"
"54","Leanne Shapton’s Top 10","https://www.criterion.com/current/top-10-lists/54-leanne-shapton-s-top-10","3","A Night to Remember","Roy Ward Baker","https://www.criterion.com/films/521-a-night-to-remember","3","films","521","films:521"
"54","Leanne Shapton’s Top 10","https://www.criterion.com/current/top-10-lists/54-leanne-shapton-s-top-10","4","Naked","Mike Leigh","https://www.criterion.com/films/220-naked","4","films","220","films:220"
"54","Leanne Shapton’s Top 10","https://www.criterion.com/current/top-10-lists/54-leanne-shapton-s-top-10","5","L’avventura","Michelangelo Antonioni","https://www.criterion.com/films/209-l-avventura","5","films","209","films:209"
"54","Leanne Shapton’s Top 10","https://www.criterion.com/current/top-10-lists/54-leanne-shapton-s-top-10","6","Masculin féminin","Jean-Luc Godard","https://www.criterion.com/films/508-masculin-feminin","6","films","508","films:508"
"54","Leanne Shapton’s Top 10","https://www.criterion.com/current/top-10-lists/54-leanne-shapton-s-top-10","7","Mamma Roma","Pier Paolo Pasolini","https://www.criterion.com/films/375-mamma-roma","7","films","375","films:375"
"54","Leanne Shapton’s Top 10","https://www.criterion.com/current/top-10-lists/54-leanne-shapton-s-top-10","8","3 Women","Robert Altman","https://www.criterion.com/films/712-3-women","8","films","712","films:712"
"54","Leanne Shapton’s Top 10","https://www.criterion.com/current/top-10-lists/54-leanne-shapton-s-top-10","9","Rebecca","Alfred Hitchcock","https://www.criterion.com/films/680-rebecca","9","films","680","films:680"
"54","Leanne Shapton’s Top 10","https://www.criterion.com/current/top-10-lists/54-leanne-shapton-s-top-10","10","My Life as a Dog","Lasse Hallström","https://www.criterion.com/films/727-my-life-as-a-dog","10","films","727","films:727"
"53","David Schwartz’s Top 10","https://www.criterion.com/current/top-10-lists/53-david-schwartz-s-top-10","1","The Rules of the Game","Jean Renoir","https://www.criterion.com/films/295-the-rules-of-the-game","1","films","295","films:295"
"53","David Schwartz’s Top 10","https://www.criterion.com/current/top-10-lists/53-david-schwartz-s-top-10","2","Late Spring","Yasujiro Ozu","https://www.criterion.com/films/298-late-spring","2","films","298","films:298"
"53","David Schwartz’s Top 10","https://www.criterion.com/current/top-10-lists/53-david-schwartz-s-top-10","3","Videodrome","David Cronenberg","https://www.criterion.com/films/240-videodrome","3","films","240","films:240"
"53","David Schwartz’s Top 10","https://www.criterion.com/current/top-10-lists/53-david-schwartz-s-top-10","4","By Brakhage: An Anthology, Volume One","Stan Brakhage","https://www.criterion.com/films/731-by-brakhage-an-anthology-volume-one","4","films","731","films:731"
"53","David Schwartz’s Top 10","https://www.criterion.com/current/top-10-lists/53-david-schwartz-s-top-10","5","All That Heaven Allows","Douglas Sirk","https://www.criterion.com/films/635-all-that-heaven-allows","5","films","635","films:635"
"53","David Schwartz’s Top 10","https://www.criterion.com/current/top-10-lists/53-david-schwartz-s-top-10","6","The Bank Dick","Edward Cline","https://www.criterion.com/films/617-the-bank-dick","6","films","617","films:617"
"53","David Schwartz’s Top 10","https://www.criterion.com/current/top-10-lists/53-david-schwartz-s-top-10","7","Trouble in Paradise","Ernst Lubitsch","https://www.criterion.com/films/723-trouble-in-paradise","7","films","723","films:723"
"53","David Schwartz’s Top 10","https://www.criterion.com/current/top-10-lists/53-david-schwartz-s-top-10","8","My Night at Maud’s","Eric Rohmer","https://www.criterion.com/films/791-my-night-at-maud-s","8","films","791","films:791"
"53","David Schwartz’s Top 10","https://www.criterion.com/current/top-10-lists/53-david-schwartz-s-top-10","9","The Royal Tenenbaums","Wes Anderson","https://www.criterion.com/films/230-the-royal-tenenbaums","9","films","230","films:230"
"53","David Schwartz’s Top 10","https://www.criterion.com/current/top-10-lists/53-david-schwartz-s-top-10","10","Cléo from 5 to 7","Agnès Varda","https://www.criterion.com/films/244-cleo-from-5-to-7","10","films","244","films:244"
"52","Tom Schnabel’s Top 10","https://www.criterion.com/current/top-10-lists/52-tom-schnabel-s-top-10","1","Trouble in Paradise","Ernst Lubitsch","https://www.criterion.com/films/723-trouble-in-paradise","1","films","723","films:723"
"52","Tom Schnabel’s Top 10","https://www.criterion.com/current/top-10-lists/52-tom-schnabel-s-top-10","2","La strada","Federico Fellini","https://www.criterion.com/films/185-la-strada","2","films","185","films:185"
"52","Tom Schnabel’s Top 10","https://www.criterion.com/current/top-10-lists/52-tom-schnabel-s-top-10","3","Children of Paradise","Marcel Carné","https://www.criterion.com/films/683-children-of-paradise","3","films","683","films:683"
"52","Tom Schnabel’s Top 10","https://www.criterion.com/current/top-10-lists/52-tom-schnabel-s-top-10","4","Monsieur Hulot’s Holiday","Jacques Tati","https://www.criterion.com/films/360-monsieur-hulot-s-holiday","4","films","360","films:360"
"52","Tom Schnabel’s Top 10","https://www.criterion.com/current/top-10-lists/52-tom-schnabel-s-top-10","5","The Discreet Charm of the Bourgeoisie","Luis Buñuel","https://www.criterion.com/films/310-the-discreet-charm-of-the-bourgeoisie","5","films","310","films:310"
"52","Tom Schnabel’s Top 10","https://www.criterion.com/current/top-10-lists/52-tom-schnabel-s-top-10","6","The Wages of Fear","Henri-Georges Clouzot","https://www.criterion.com/films/370-the-wages-of-fear","6","films","370","films:370"
"52","Tom Schnabel’s Top 10","https://www.criterion.com/current/top-10-lists/52-tom-schnabel-s-top-10","7","Woman in the Dunes","Hiroshi Teshigahara","https://www.criterion.com/films/826-woman-in-the-dunes","7","films","826","films:826"
"52","Tom Schnabel’s Top 10","https://www.criterion.com/current/top-10-lists/52-tom-schnabel-s-top-10","8","Tokyo Olympiad","Kon Ichikawa","https://www.criterion.com/films/709-tokyo-olympiad","8","films","709","films:709"
"52","Tom Schnabel’s Top 10","https://www.criterion.com/current/top-10-lists/52-tom-schnabel-s-top-10","9","Unfaithfully Yours","Preston Sturges","https://www.criterion.com/films/876-unfaithfully-yours","9","films","876","films:876"
"52","Tom Schnabel’s Top 10","https://www.criterion.com/current/top-10-lists/52-tom-schnabel-s-top-10","10","And God Created Woman","Roger Vadim","https://www.criterion.com/films/616-and-god-created-woman","10","films","616","films:616"
"51","Nicolas Roeg’s Top 10","https://www.criterion.com/current/top-10-lists/51-nicolas-roeg-s-top-10","1","L’avventura","Michelangelo Antonioni","https://www.criterion.com/films/209-l-avventura","1","films","209","films:209"
"51","Nicolas Roeg’s Top 10","https://www.criterion.com/current/top-10-lists/51-nicolas-roeg-s-top-10","2","The Discreet Charm of the Bourgeoisie","Luis Buñuel","https://www.criterion.com/films/310-the-discreet-charm-of-the-bourgeoisie","2","films","310","films:310"
"51","Nicolas Roeg’s Top 10","https://www.criterion.com/current/top-10-lists/51-nicolas-roeg-s-top-10","3","Beauty and the Beast","Jean Cocteau","https://www.criterion.com/films/177-beauty-and-the-beast","3","films","177","films:177"
"51","Nicolas Roeg’s Top 10","https://www.criterion.com/current/top-10-lists/51-nicolas-roeg-s-top-10","4","Wild Strawberries","Ingmar Bergman","https://www.criterion.com/films/175-wild-strawberries","4","films","175","films:175"
"51","Nicolas Roeg’s Top 10","https://www.criterion.com/current/top-10-lists/51-nicolas-roeg-s-top-10","5","8½","Federico Fellini","https://www.criterion.com/films/150-8-1-2","5","films","150","films:150"
"51","Nicolas Roeg’s Top 10","https://www.criterion.com/current/top-10-lists/51-nicolas-roeg-s-top-10","6","Children of Paradise","Marcel Carné","https://www.criterion.com/films/683-children-of-paradise","6","films","683","films:683"
"51","Nicolas Roeg’s Top 10","https://www.criterion.com/current/top-10-lists/51-nicolas-roeg-s-top-10","7","Schizopolis","Steven Soderbergh","https://www.criterion.com/films/740-schizopolis","7","films","740","films:740"
"51","Nicolas Roeg’s Top 10","https://www.criterion.com/current/top-10-lists/51-nicolas-roeg-s-top-10","8","Contempt","Jean-Luc Godard","https://www.criterion.com/films/239-contempt","8","films","239","films:239"
"51","Nicolas Roeg’s Top 10","https://www.criterion.com/current/top-10-lists/51-nicolas-roeg-s-top-10","9","Straw Dogs","Sam Peckinpah","https://www.criterion.com/films/730-straw-dogs","9","films","730","films:730"
"51","Nicolas Roeg’s Top 10","https://www.criterion.com/current/top-10-lists/51-nicolas-roeg-s-top-10","10","The Leopard","Luchino Visconti","https://www.criterion.com/films/790-the-leopard","10","films","790","films:790"
"49","Bill Plympton’s Top 10","https://www.criterion.com/current/top-10-lists/49-bill-plympton-s-top-10","1","This Is Spinal Tap","Rob Reiner","https://www.criterion.com/films/317-this-is-spinal-tap","1","films","317","films:317"
"49","Bill Plympton’s Top 10","https://www.criterion.com/current/top-10-lists/49-bill-plympton-s-top-10","2","Ace in the Hole","Billy Wilder","https://www.criterion.com/films/829-ace-in-the-hole","2","films","829","films:829"
"49","Bill Plympton’s Top 10","https://www.criterion.com/current/top-10-lists/49-bill-plympton-s-top-10","3","Brazil","Terry Gilliam","https://www.criterion.com/films/211-brazil","3","films","211","films:211"
"49","Bill Plympton’s Top 10","https://www.criterion.com/current/top-10-lists/49-bill-plympton-s-top-10","4","The Third Man","Carol Reed","https://www.criterion.com/films/236-the-third-man","4","films","236","films:236"
"49","Bill Plympton’s Top 10","https://www.criterion.com/current/top-10-lists/49-bill-plympton-s-top-10","5","The Horse’s Mouth","Ronald Neame","https://www.criterion.com/films/695-the-horse-s-mouth","5","films","695","films:695"
"49","Bill Plympton’s Top 10","https://www.criterion.com/current/top-10-lists/49-bill-plympton-s-top-10","6","The Wages of Fear","Henri-Georges Clouzot","https://www.criterion.com/films/370-the-wages-of-fear","6","films","370","films:370"
"49","Bill Plympton’s Top 10","https://www.criterion.com/current/top-10-lists/49-bill-plympton-s-top-10","7","The Bank Dick","Edward Cline","https://www.criterion.com/films/617-the-bank-dick","7","films","617","films:617"
"49","Bill Plympton’s Top 10","https://www.criterion.com/current/top-10-lists/49-bill-plympton-s-top-10","8","Beauty and the Beast","Jean Cocteau","https://www.criterion.com/films/177-beauty-and-the-beast","8","films","177","films:177"
"49","Bill Plympton’s Top 10","https://www.criterion.com/current/top-10-lists/49-bill-plympton-s-top-10","9","Man Bites Dog","Rémy Belvaux, André Bonzel, and Benoit Poelvoorde","https://www.criterion.com/films/718-man-bites-dog","9","films","718","films:718"
"49","Bill Plympton’s Top 10","https://www.criterion.com/current/top-10-lists/49-bill-plympton-s-top-10","10","Mon oncle","Jacques Tati","https://www.criterion.com/films/650-mon-oncle","10","films","650","films:650"
"48","D. A. Pennebaker’s Top 10","https://www.criterion.com/current/top-10-lists/48-d-a-pennebaker-s-top-10","1","The Lady Vanishes","Alfred Hitchcock","https://www.criterion.com/films/358-the-lady-vanishes","1","films","358","films:358"
"48","D. A. Pennebaker’s Top 10","https://www.criterion.com/current/top-10-lists/48-d-a-pennebaker-s-top-10","2","Nanook of the North","Robert Flaherty","https://www.criterion.com/films/574-nanook-of-the-north","2","films","574","films:574"
"48","D. A. Pennebaker’s Top 10","https://www.criterion.com/current/top-10-lists/48-d-a-pennebaker-s-top-10","3","The Red Shoes","Michael Powell and Emeric Pressburger","https://www.criterion.com/films/233-the-red-shoes","3","films","233","films:233"
"48","D. A. Pennebaker’s Top 10","https://www.criterion.com/current/top-10-lists/48-d-a-pennebaker-s-top-10","4","Le million","René Clair","https://www.criterion.com/films/614-le-million","4","films","614","films:614"
"48","D. A. Pennebaker’s Top 10","https://www.criterion.com/current/top-10-lists/48-d-a-pennebaker-s-top-10","5","I Know Where I’m Going!","Michael Powell and Emeric Pressburger","https://www.criterion.com/films/633-i-know-where-i-m-going","5","films","633","films:633"
"48","D. A. Pennebaker’s Top 10","https://www.criterion.com/current/top-10-lists/48-d-a-pennebaker-s-top-10","6","Children of Paradise","Marcel Carné","https://www.criterion.com/films/683-children-of-paradise","6","films","683","films:683"
"48","D. A. Pennebaker’s Top 10","https://www.criterion.com/current/top-10-lists/48-d-a-pennebaker-s-top-10","7","À nous la liberté","René Clair","https://www.criterion.com/films/714-a-nous-la-liberte","7","films","714","films:714"
"48","D. A. Pennebaker’s Top 10","https://www.criterion.com/current/top-10-lists/48-d-a-pennebaker-s-top-10","8","The Horse’s Mouth","Ronald Neame","https://www.criterion.com/films/695-the-horse-s-mouth","8","films","695","films:695"
"48","D. A. Pennebaker’s Top 10","https://www.criterion.com/current/top-10-lists/48-d-a-pennebaker-s-top-10","9","The Life and Death of Colonel Blimp","Michael Powell and Emeric Pressburger","https://www.criterion.com/films/359-the-life-and-death-of-colonel-blimp","9","films","359","films:359"
"48","D. A. Pennebaker’s Top 10","https://www.criterion.com/current/top-10-lists/48-d-a-pennebaker-s-top-10","10","La strada","Federico Fellini","https://www.criterion.com/films/185-la-strada","10","films","185","films:185"
"48","D. A. Pennebaker’s Top 10","https://www.criterion.com/current/top-10-lists/48-d-a-pennebaker-s-top-10","11","Jules and Jim","François Truffaut","https://www.criterion.com/films/218-jules-and-jim","11","films","218","films:218"
"48","D. A. Pennebaker’s Top 10","https://www.criterion.com/current/top-10-lists/48-d-a-pennebaker-s-top-10","12","Masculin féminin","Jean-Luc Godard","https://www.criterion.com/films/508-masculin-feminin","12","films","508","films:508"
"47","Patton Oswalt’s Top 10","https://www.criterion.com/current/top-10-lists/47-patton-oswalt-s-top-10","1","Hard Boiled","John Woo","https://www.criterion.com/films/523-hard-boiled","1","films","523","films:523"
"47","Patton Oswalt’s Top 10","https://www.criterion.com/current/top-10-lists/47-patton-oswalt-s-top-10","2","George Washington","David Gordon Green","https://www.criterion.com/films/691-george-washington","2","films","691","films:691"
"47","Patton Oswalt’s Top 10","https://www.criterion.com/current/top-10-lists/47-patton-oswalt-s-top-10","3","Amarcord","Federico Fellini","https://www.criterion.com/films/208-amarcord","3","films","208","films:208"
"47","Patton Oswalt’s Top 10","https://www.criterion.com/current/top-10-lists/47-patton-oswalt-s-top-10","4","The Baron of Arizona","Samuel Fuller","https://www.criterion.com/films/881-the-baron-of-arizona","4","films","881","films:881"
"47","Patton Oswalt’s Top 10","https://www.criterion.com/current/top-10-lists/47-patton-oswalt-s-top-10","5","Blast of Silence","Allen Baron","https://www.criterion.com/films/538-blast-of-silence","5","films","538","films:538"
"47","Patton Oswalt’s Top 10","https://www.criterion.com/current/top-10-lists/47-patton-oswalt-s-top-10","6","The Life and Death of Colonel Blimp","Michael Powell and Emeric Pressburger","https://www.criterion.com/films/359-the-life-and-death-of-colonel-blimp","6","films","359","films:359"
"47","Patton Oswalt’s Top 10","https://www.criterion.com/current/top-10-lists/47-patton-oswalt-s-top-10","7","Gimme Shelter","David Maysles, Albert Maysles, and Charlotte Zwerin","https://www.criterion.com/films/637-gimme-shelter","7","films","637","films:637"
"47","Patton Oswalt’s Top 10","https://www.criterion.com/current/top-10-lists/47-patton-oswalt-s-top-10","8","The Honeymoon Killers","Leonard Kastle","https://www.criterion.com/films/582-the-honeymoon-killers","8","films","582","films:582"
"47","Patton Oswalt’s Top 10","https://www.criterion.com/current/top-10-lists/47-patton-oswalt-s-top-10","9","Slacker","Richard Linklater","https://www.criterion.com/films/408-slacker","9","films","408","films:408"
"47","Patton Oswalt’s Top 10","https://www.criterion.com/current/top-10-lists/47-patton-oswalt-s-top-10","10","The Spirit of the Beehive","Víctor Erice","https://www.criterion.com/films/367-the-spirit-of-the-beehive","10","films","367","films:367"
"45","Guy Maddin’s Top 10","https://www.criterion.com/current/top-10-lists/45-guy-maddin-s-top-10","1","Forbidden Games","René Clément","https://www.criterion.com/films/350-forbidden-games","1","films","350","films:350"
"45","Guy Maddin’s Top 10","https://www.criterion.com/current/top-10-lists/45-guy-maddin-s-top-10","2","Day of Wrath","Carl Th. Dreyer","https://www.criterion.com/films/442-day-of-wrath","2","films","442","films:442"
"45","Guy Maddin’s Top 10","https://www.criterion.com/current/top-10-lists/45-guy-maddin-s-top-10","3","Umberto D.","Vittorio De Sica","https://www.criterion.com/films/371-umberto-d","3","films","371","films:371"
"45","Guy Maddin’s Top 10","https://www.criterion.com/current/top-10-lists/45-guy-maddin-s-top-10","4","Grey Gardens","David Maysles, Albert Maysles, Ellen Hovde, and Muffie Meyer","https://www.criterion.com/films/664-grey-gardens","4","films","664","films:664"
"45","Guy Maddin’s Top 10","https://www.criterion.com/current/top-10-lists/45-guy-maddin-s-top-10","5","Pandora’s Box","G. W. Pabst","https://www.criterion.com/films/362-pandora-s-box","5","films","362","films:362"
"45","Guy Maddin’s Top 10","https://www.criterion.com/current/top-10-lists/45-guy-maddin-s-top-10","6","I vitelloni","Federico Fellini","https://www.criterion.com/films/966-i-vitelloni","6","films","966","films:966"
"45","Guy Maddin’s Top 10","https://www.criterion.com/current/top-10-lists/45-guy-maddin-s-top-10","7","Ivan the Terrible, Part II","Sergei Eisenstein","https://www.criterion.com/films/354-ivan-the-terrible-part-ii","7","films","354","films:354"
"45","Guy Maddin’s Top 10","https://www.criterion.com/current/top-10-lists/45-guy-maddin-s-top-10","8","Black Narcissus","Michael Powell and Emeric Pressburger","https://www.criterion.com/films/632-black-narcissus","8","films","632","films:632"
"45","Guy Maddin’s Top 10","https://www.criterion.com/current/top-10-lists/45-guy-maddin-s-top-10","9","Written on the Wind","Douglas Sirk","https://www.criterion.com/films/636-written-on-the-wind","9","films","636","films:636"
"45","Guy Maddin’s Top 10","https://www.criterion.com/current/top-10-lists/45-guy-maddin-s-top-10","10","Häxan","Benjamin Christensen","https://www.criterion.com/films/352-haxan","10","films","352","films:352"
"44","Kevin Macdonald’s Top 10","https://www.criterion.com/current/top-10-lists/44-kevin-macdonald-s-top-10","1","Gimme Shelter","David Maysles, Albert Maysles, and Charlotte Zwerin","https://www.criterion.com/films/637-gimme-shelter","1","films","637","films:637"
"44","Kevin Macdonald’s Top 10","https://www.criterion.com/current/top-10-lists/44-kevin-macdonald-s-top-10","2","I Know Where I’m Going!","Michael Powell and Emeric Pressburger","https://www.criterion.com/films/633-i-know-where-i-m-going","2","films","633","films:633"
"44","Kevin Macdonald’s Top 10","https://www.criterion.com/current/top-10-lists/44-kevin-macdonald-s-top-10","3","Murmur of the Heart","Louis Malle","https://www.criterion.com/films/775-murmur-of-the-heart","3","films","775","films:775"
"44","Kevin Macdonald’s Top 10","https://www.criterion.com/current/top-10-lists/44-kevin-macdonald-s-top-10","4","The Lady Eve","Preston Sturges","https://www.criterion.com/films/639-the-lady-eve","4","films","639","films:639"
"44","Kevin Macdonald’s Top 10","https://www.criterion.com/current/top-10-lists/44-kevin-macdonald-s-top-10","5","The Wages of Fear","Henri-Georges Clouzot","https://www.criterion.com/films/370-the-wages-of-fear","5","films","370","films:370"
"44","Kevin Macdonald’s Top 10","https://www.criterion.com/current/top-10-lists/44-kevin-macdonald-s-top-10","6","The Complete Mr. Arkadin","Orson Welles","https://www.criterion.com/films/767-the-complete-mr-arkadin","6","films","767","films:767"
"44","Kevin Macdonald’s Top 10","https://www.criterion.com/current/top-10-lists/44-kevin-macdonald-s-top-10","7","Walkabout","Nicolas Roeg","https://www.criterion.com/films/522-walkabout","7","films","522","films:522"
"44","Kevin Macdonald’s Top 10","https://www.criterion.com/current/top-10-lists/44-kevin-macdonald-s-top-10","8","Fanny and Alexander: Theatrical Version","Ingmar Bergman","https://www.criterion.com/films/201-fanny-and-alexander-theatrical-version","8","films","201","films:201"
"44","Kevin Macdonald’s Top 10","https://www.criterion.com/current/top-10-lists/44-kevin-macdonald-s-top-10","9","The Battle of Algiers","Gillo Pontecorvo","https://www.criterion.com/films/248-the-battle-of-algiers","9","films","248","films:248"
"44","Kevin Macdonald’s Top 10","https://www.criterion.com/current/top-10-lists/44-kevin-macdonald-s-top-10","10","I vitelloni","Federico Fellini","https://www.criterion.com/films/966-i-vitelloni","10","films","966","films:966"
"42","Richard Linklater’s Top 10","https://www.criterion.com/current/top-10-lists/42-richard-linklater-s-top-10","1","Andrei Rublev","Andrei Tarkovsky","https://www.criterion.com/films/300-andrei-rublev","1","films","300","films:300"
"42","Richard Linklater’s Top 10","https://www.criterion.com/current/top-10-lists/42-richard-linklater-s-top-10","2","Au hasard Balthazar","Robert Bresson","https://www.criterion.com/films/455-au-hasard-balthazar","2","films","455","films:455"
"42","Richard Linklater’s Top 10","https://www.criterion.com/current/top-10-lists/42-richard-linklater-s-top-10","3","The Flowers of St. Francis","Roberto Rossellini","https://www.criterion.com/films/874-the-flowers-of-st-francis","3","films","874","films:874"
"42","Richard Linklater’s Top 10","https://www.criterion.com/current/top-10-lists/42-richard-linklater-s-top-10","4","Day of Wrath","Carl Th. Dreyer","https://www.criterion.com/films/442-day-of-wrath","4","films","442","films:442"
"42","Richard Linklater’s Top 10","https://www.criterion.com/current/top-10-lists/42-richard-linklater-s-top-10","5","Tokyo Story","Yasujiro Ozu","https://www.criterion.com/films/284-tokyo-story","5","films","284","films:284"
"42","Richard Linklater’s Top 10","https://www.criterion.com/current/top-10-lists/42-richard-linklater-s-top-10","6","The Last Temptation of Christ","Martin Scorsese","https://www.criterion.com/films/612-the-last-temptation-of-christ","6","films","612","films:612"
"42","Richard Linklater’s Top 10","https://www.criterion.com/current/top-10-lists/42-richard-linklater-s-top-10","7","Unfaithfully Yours","Preston Sturges","https://www.criterion.com/films/876-unfaithfully-yours","7","films","876","films:876"
"42","Richard Linklater’s Top 10","https://www.criterion.com/current/top-10-lists/42-richard-linklater-s-top-10","8","Fanny and Alexander: Television Version","Ingmar Bergman","https://www.criterion.com/films/626-fanny-and-alexander-television-version","8","films","626","films:626"
"42","Richard Linklater’s Top 10","https://www.criterion.com/current/top-10-lists/42-richard-linklater-s-top-10","9","Pickpocket","Robert Bresson","https://www.criterion.com/films/229-pickpocket","9","films","229","films:229"
"42","Richard Linklater’s Top 10","https://www.criterion.com/current/top-10-lists/42-richard-linklater-s-top-10","10","I Know Where I’m Going!","Michael Powell and Emeric Pressburger","https://www.criterion.com/films/633-i-know-where-i-m-going","10","films","633","films:633"
"43","John Lurie’s Top 10","https://www.criterion.com/current/top-10-lists/43-john-lurie-s-top-10","1","The Killing of a Chinese Bookie","John Cassavetes","https://www.criterion.com/films/958-the-killing-of-a-chinese-bookie","1","films","958","films:958"
"43","John Lurie’s Top 10","https://www.criterion.com/current/top-10-lists/43-john-lurie-s-top-10","2","The Last Temptation of Christ","Martin Scorsese","https://www.criterion.com/films/612-the-last-temptation-of-christ","2","films","612","films:612"
"43","John Lurie’s Top 10","https://www.criterion.com/current/top-10-lists/43-john-lurie-s-top-10","3","Naked","Mike Leigh","https://www.criterion.com/films/220-naked","3","films","220","films:220"
"43","John Lurie’s Top 10","https://www.criterion.com/current/top-10-lists/43-john-lurie-s-top-10","4","Burden of Dreams","Les Blank","https://www.criterion.com/films/546-burden-of-dreams","4","films","546","films:546"
"43","John Lurie’s Top 10","https://www.criterion.com/current/top-10-lists/43-john-lurie-s-top-10","5","Ali: Fear Eats the Soul","Rainer Werner Fassbinder","https://www.criterion.com/films/152-ali-fear-eats-the-soul","5","films","152","films:152"
"43","John Lurie’s Top 10","https://www.criterion.com/current/top-10-lists/43-john-lurie-s-top-10","6","Fishing with John","John Lurie","https://www.criterion.com/films/580-fishing-with-john","6","films","580","films:580"
"43","John Lurie’s Top 10","https://www.criterion.com/current/top-10-lists/43-john-lurie-s-top-10","7","The Naked Kiss","Samuel Fuller","https://www.criterion.com/films/533-the-naked-kiss","7","films","533","films:533"
"43","John Lurie’s Top 10","https://www.criterion.com/current/top-10-lists/43-john-lurie-s-top-10","8","Opening Night","John Cassavetes","https://www.criterion.com/films/957-opening-night","8","films","957","films:957"
"43","John Lurie’s Top 10","https://www.criterion.com/current/top-10-lists/43-john-lurie-s-top-10","9","The Pornographers","Shohei Imamura","https://www.criterion.com/films/602-the-pornographers","9","films","602","films:602"
