"title","slug","criterion_spine_number","director","year","country","genres","criterion_url","imdb_id","imdb_url","tmdb_id","tmdb_url","letterboxd_url","pick_count","is_box_set","credits","tmdb_type"
"Seconds","seconds","667","John Frankenheimer","1966","","[""Science Fiction"",""Thriller"",""Horror""]","https://www.criterion.com/films/28428-seconds","tt0060955","https://www.imdb.com/title/tt0060955/","20620","https://www.themoviedb.org/movie/20620","https://letterboxd.com/tmdb/20620","7","0","{""directors"":[{""name"":""John Frankenheimer"",""tmdb_id"":13776}],""writers"":[{""name"":""Lewis John Carlino"",""tmdb_id"":84657}],""cinematographers"":[{""name"":""James Wong Howe"",""tmdb_id"":14569}],""editors"":[{""name"":""Ferris Webster"",""tmdb_id"":3643},{""name"":""David Newhouse"",""tmdb_id"":1086516}],""cast"":[{""name"":""Rock Hudson"",""tmdb_id"":18735,""character"":""Antiochus 'Tony' Wilson""},{""name"":""Salome Jens"",""tmdb_id"":86343,""character"":""Nora Marcus""},{""name"":""John Randolph"",""tmdb_id"":18649,""character"":""Arthur Hamilton""},{""name"":""Will Geer"",""tmdb_id"":70990,""character"":""Old Man""},{""name"":""Jeff Corey"",""tmdb_id"":9596,""character"":""Mr. Ruby""},{""name"":""Richard Anderson"",""tmdb_id"":12312,""character"":""Dr. Innes""},{""name"":""Murray Hamilton"",""tmdb_id"":8608,""character"":""Charlie Evans""},{""name"":""Karl Swenson"",""tmdb_id"":12158,""character"":""Dr. Morris""}]}",""
"Secret Sunshine","secret-sunshine","576","Lee Chang-dong","2007","","[""Drama""]","https://www.criterion.com/films/27750-secret-sunshine","tt0817225","https://www.imdb.com/title/tt0817225/","2015","https://www.themoviedb.org/movie/2015","https://letterboxd.com/tmdb/2015","2","0","{""directors"":[{""name"":""Lee Chang-dong"",""tmdb_id"":96657}],""writers"":[{""name"":""Lee Chang-dong"",""tmdb_id"":96657}],""cinematographers"":[{""name"":""Cho Yong-kyu"",""tmdb_id"":20733}],""editors"":[{""name"":""Kim Hyun"",""tmdb_id"":17134}],""cast"":[{""name"":""Jeon Do-yeon"",""tmdb_id"":20737,""character"":""Lee Shin-ae""},{""name"":""Song Kang-ho"",""tmdb_id"":20738,""character"":""Kim Jong-chan""},{""name"":""Jo Young-jin"",""tmdb_id"":96467,""character"":""Park Do-seop""},{""name"":""Seon Jeong-yeop"",""tmdb_id"":2775961,""character"":""Jun""},{""name"":""Kim Young-jae"",""tmdb_id"":135850,""character"":""Lee Min-ki""},{""name"":""Park Myung-shin"",""tmdb_id"":96663,""character"":""Female Missionary""},{""name"":""Cha Mi-kyeong"",""tmdb_id"":2204431,""character"":""Boutique Owner""},{""name"":""Oh Man-seok"",""tmdb_id"":2344102,""character"":""Pastor""}]}",""
"Secrets & Lies","secrets-lies","1070","Mike Leigh","1996","","[""Drama""]","https://www.criterion.com/films/29202-secrets-lies","tt0117589","https://www.imdb.com/title/tt0117589/","11159","https://www.themoviedb.org/movie/11159","https://letterboxd.com/tmdb/11159","7","0","{""directors"":[{""name"":""Mike Leigh"",""tmdb_id"":65452}],""writers"":[{""name"":""Mike Leigh"",""tmdb_id"":65452}],""cinematographers"":[{""name"":""Dick Pope"",""tmdb_id"":60085}],""editors"":[{""name"":""Jon Gregory"",""tmdb_id"":10725}],""cast"":[{""name"":""Brenda Blethyn"",""tmdb_id"":4154,""character"":""Cynthia Rose Purley""},{""name"":""Marianne Jean-Baptiste"",""tmdb_id"":17352,""character"":""Hortense Cumberbatch""},{""name"":""Timothy Spall"",""tmdb_id"":9191,""character"":""Maurice Purley""},{""name"":""Phyllis Logan"",""tmdb_id"":127164,""character"":""Monica Purley""},{""name"":""Claire Rushbrook"",""tmdb_id"":68384,""character"":""Roxanne Purley""},{""name"":""Lee Ross"",""tmdb_id"":93177,""character"":""Paul""},{""name"":""Lesley Manville"",""tmdb_id"":72305,""character"":""The Social Worker""},{""name"":""Elizabeth Berrington"",""tmdb_id"":42998,""character"":""Jane""}]}",""
"Seven Samurai","seven-samurai","2","Akira Kurosawa","1954","","[""Action"",""Drama""]","https://www.criterion.com/films/165-seven-samurai","tt0047478","https://www.imdb.com/title/tt0047478/","346","https://www.themoviedb.org/movie/346","https://letterboxd.com/tmdb/346","10","0","{""directors"":[{""name"":""Akira Kurosawa"",""tmdb_id"":5026}],""writers"":[{""name"":""Hideo Oguni"",""tmdb_id"":20827},{""name"":""Shinobu Hashimoto"",""tmdb_id"":7449},{""name"":""Akira Kurosawa"",""tmdb_id"":5026}],""cinematographers"":[{""name"":""Asakazu Nakai"",""tmdb_id"":34380}],""editors"":[{""name"":""Akira Kurosawa"",""tmdb_id"":5026}],""cast"":[{""name"":""Toshirō Mifune"",""tmdb_id"":7450,""character"":""Kikuchiyo""},{""name"":""Takashi Shimura"",""tmdb_id"":7453,""character"":""Kambei Shimada""},{""name"":""Yoshio Inaba"",""tmdb_id"":20828,""character"":""Gorobei Katayama""},{""name"":""Seiji Miyaguchi"",""tmdb_id"":20829,""character"":""Kyuzo""},{""name"":""Minoru Chiaki"",""tmdb_id"":7454,""character"":""Heihachi Hayashida""},{""name"":""Daisuke Katō"",""tmdb_id"":7457,""character"":""Shichiroji""},{""name"":""Isao Kimura"",""tmdb_id"":20830,""character"":""Katsushiro Okamoto""},{""name"":""Keiko Tsushima"",""tmdb_id"":20831,""character"":""Shino""}]}",""
"Sex, Lies, and Videotape","sex-lies-and-videotape","938","Steven Soderbergh","1989","","[""Drama""]","https://www.criterion.com/films/28832-sex-lies-and-videotape","tt0098724","https://www.imdb.com/title/tt0098724/","1412","https://www.themoviedb.org/movie/1412","https://letterboxd.com/tmdb/1412","5","0","{""directors"":[{""name"":""Steven Soderbergh"",""tmdb_id"":1884}],""writers"":[{""name"":""Steven Soderbergh"",""tmdb_id"":1884}],""cinematographers"":[{""name"":""Walt Lloyd"",""tmdb_id"":10418}],""editors"":[{""name"":""Steven Soderbergh"",""tmdb_id"":1884}],""cast"":[{""name"":""James Spader"",""tmdb_id"":13548,""character"":""Graham Dalton""},{""name"":""Andie MacDowell"",""tmdb_id"":1533,""character"":""Ann Bishop Mullany""},{""name"":""Peter Gallagher"",""tmdb_id"":8212,""character"":""John Mullany""},{""name"":""Laura San Giacomo"",""tmdb_id"":1212,""character"":""Cynthia Bishop""},{""name"":""Ron Vawter"",""tmdb_id"":32592,""character"":""Therapist""},{""name"":""Steven Brill"",""tmdb_id"":32593,""character"":""Barfly""},{""name"":""Alexandra Root"",""tmdb_id"":1403163,""character"":""Girl on Tape""},{""name"":""Earl T. Taylor"",""tmdb_id"":1403165,""character"":""Landlord""}]}",""
"Shadows","shadows","251","John Cassavetes","1959","","[""Drama""]","https://www.criterion.com/films/500-shadows","tt0053270","https://www.imdb.com/title/tt0053270/","15484","https://www.themoviedb.org/movie/15484","https://letterboxd.com/tmdb/15484","2","0","{""directors"":[{""name"":""John Cassavetes"",""tmdb_id"":11147}],""writers"":[{""name"":""John Cassavetes"",""tmdb_id"":11147}],""cinematographers"":[{""name"":""Erich Kollmar"",""tmdb_id"":1095840}],""editors"":[{""name"":""Maurice McEndree"",""tmdb_id"":11414},{""name"":""John Cassavetes"",""tmdb_id"":11147}],""cast"":[{""name"":""Ben Carruthers"",""tmdb_id"":131110,""character"":""Ben""},{""name"":""Lelia Goldoni"",""tmdb_id"":41284,""character"":""Lelia""},{""name"":""Hugh Hurd"",""tmdb_id"":146707,""character"":""Hugh""},{""name"":""Anthony Ray"",""tmdb_id"":146708,""character"":""Tony""},{""name"":""Dennis Sallas"",""tmdb_id"":146709,""character"":""Dennis""},{""name"":""Tom Reese"",""tmdb_id"":96165,""character"":""Tom""},{""name"":""David Pokitillow"",""tmdb_id"":1095841,""character"":""David""},{""name"":""Rupert Crosse"",""tmdb_id"":157211,""character"":""Rupert""}]}",""
"Shaft","shaft","1130","Gordon Parks","1971","","[""Crime"",""Thriller"",""Drama"",""Action""]","https://www.criterion.com/films/30643-shaft","tt0067741","https://www.imdb.com/title/tt0067741/","482","https://www.themoviedb.org/movie/482","https://letterboxd.com/tmdb/482","1","0","{""directors"":[{""name"":""Gordon Parks"",""tmdb_id"":6558}],""writers"":[{""name"":""Ernest Tidyman"",""tmdb_id"":6483},{""name"":""John D.F. Black"",""tmdb_id"":160447}],""cinematographers"":[{""name"":""Urs Furrer"",""tmdb_id"":6570}],""editors"":[{""name"":""Hugh A. Robertson"",""tmdb_id"":6571}],""cast"":[{""name"":""Richard Roundtree"",""tmdb_id"":6487,""character"":""John Shaft""},{""name"":""Moses Gunn"",""tmdb_id"":6561,""character"":""Bumpy Jonas""},{""name"":""Charles Cioffi"",""tmdb_id"":6354,""character"":""Vic Androzzi""},{""name"":""Christopher St. John"",""tmdb_id"":6562,""character"":""Ben Buford""},{""name"":""Gwenn Mitchell"",""tmdb_id"":6563,""character"":""Ellie Moore""},{""name"":""Lawrence Pressman"",""tmdb_id"":6564,""character"":""Sergeant Tom Hannon""},{""name"":""Victor Arnold"",""tmdb_id"":6565,""character"":""Charlie""},{""name"":""Sherri Brewer"",""tmdb_id"":6566,""character"":""Marcy""}]}",""
"Shallow Grave","shallow-grave","616","Danny Boyle","1994","","[""Crime"",""Thriller""]","https://www.criterion.com/films/27981-shallow-grave","tt0111149","https://www.imdb.com/title/tt0111149/","9905","https://www.themoviedb.org/movie/9905","https://letterboxd.com/tmdb/9905","1","0","{""directors"":[{""name"":""Danny Boyle"",""tmdb_id"":2034}],""writers"":[{""name"":""John Hodge"",""tmdb_id"":8999}],""cinematographers"":[{""name"":""Brian Tufano"",""tmdb_id"":473}],""editors"":[{""name"":""Masahiro Hirakubo"",""tmdb_id"":9001}],""cast"":[{""name"":""Ewan McGregor"",""tmdb_id"":3061,""character"":""Alex Law""},{""name"":""Christopher Eccleston"",""tmdb_id"":2040,""character"":""David Stephens""},{""name"":""Kerry Fox"",""tmdb_id"":17258,""character"":""Juliet Miller""},{""name"":""Ken Stott"",""tmdb_id"":25136,""character"":""Detective Inspector McCall""},{""name"":""Keith Allen"",""tmdb_id"":20056,""character"":""Hugo""},{""name"":""Colin McCredie"",""tmdb_id"":149359,""character"":""Cameron""},{""name"":""Peter Mullan"",""tmdb_id"":3064,""character"":""Andy""},{""name"":""Gary Lewis"",""tmdb_id"":480,""character"":""Visitor""}]}",""
"Shame","shame","961","Ingmar Bergman","1968","","[""War"",""Drama""]","https://www.criterion.com/films/28877-shame","tt0063611","https://www.imdb.com/title/tt0063611/","26372","https://www.themoviedb.org/movie/26372","https://letterboxd.com/tmdb/26372","1","0","{""directors"":[{""name"":""Ingmar Bergman"",""tmdb_id"":6648}],""writers"":[{""name"":""Ingmar Bergman"",""tmdb_id"":6648}],""cinematographers"":[{""name"":""Sven Nykvist"",""tmdb_id"":11905}],""editors"":[{""name"":""Ulla Ryghe"",""tmdb_id"":11906}],""cast"":[{""name"":""Liv Ullmann"",""tmdb_id"":11916,""character"":""Eva Rosenberg""},{""name"":""Max von Sydow"",""tmdb_id"":2201,""character"":""Jan Rosenberg""},{""name"":""Sigge Fürst"",""tmdb_id"":145693,""character"":""Filip""},{""name"":""Gunnar Björnstrand"",""tmdb_id"":6649,""character"":""Mr. Jacobi""},{""name"":""Birgitta Valberg"",""tmdb_id"":70359,""character"":""Mrs. Jacobi""},{""name"":""Hans Alfredson"",""tmdb_id"":70069,""character"":""Lobelius""},{""name"":""Ingvar Kjellson"",""tmdb_id"":116507,""character"":""Oswald""},{""name"":""Frank Sundström"",""tmdb_id"":1157337,""character"":""Interrogator""}]}",""
"Shampoo","shampoo","947","Hal Ashby","1975","","[""Comedy"",""Drama""]","https://www.criterion.com/films/28821-shampoo","tt0073692","https://www.imdb.com/title/tt0073692/","31121","https://www.themoviedb.org/movie/31121","https://letterboxd.com/tmdb/31121","12","0","{""directors"":[{""name"":""Hal Ashby"",""tmdb_id"":4964}],""writers"":[{""name"":""Robert Towne"",""tmdb_id"":11057},{""name"":""Warren Beatty"",""tmdb_id"":6449}],""cinematographers"":[{""name"":""László Kovács"",""tmdb_id"":8862}],""editors"":[{""name"":""Robert C. Jones"",""tmdb_id"":21012}],""cast"":[{""name"":""Warren Beatty"",""tmdb_id"":6449,""character"":""George Roundy""},{""name"":""Julie Christie"",""tmdb_id"":1666,""character"":""Jackie Shawn""},{""name"":""Goldie Hawn"",""tmdb_id"":18892,""character"":""Jill Haynes""},{""name"":""Lee Grant"",""tmdb_id"":30123,""character"":""Felicia Karpf""},{""name"":""Jack Warden"",""tmdb_id"":5251,""character"":""Lester Karpf""},{""name"":""Tony Bill"",""tmdb_id"":57138,""character"":""Johnny Pope""},{""name"":""George Furth"",""tmdb_id"":9597,""character"":""Mr. Pettis""},{""name"":""Jay Robinson"",""tmdb_id"":16097,""character"":""Norman""}]}",""
"Shoah","shoah","663","Claude Lanzmann","1985","","[""Documentary"",""History""]","https://www.criterion.com/films/27968-shoah","tt0090015","https://www.imdb.com/title/tt0090015/","42044","https://www.themoviedb.org/movie/42044","https://letterboxd.com/tmdb/42044","1","0","{""directors"":[{""name"":""Claude Lanzmann"",""tmdb_id"":127491}],""writers"":[],""cinematographers"":[{""name"":""Phil Gries"",""tmdb_id"":1265224},{""name"":""Dominique Chapuis"",""tmdb_id"":35921},{""name"":""William Lubtchansky"",""tmdb_id"":24822},{""name"":""Jimmy Glasberg"",""tmdb_id"":2038681}],""editors"":[{""name"":""Ziva Postec"",""tmdb_id"":2038682}],""cast"":[{""name"":""Claude Lanzmann"",""tmdb_id"":127491,""character"":""Self - Interviewer""},{""name"":""Simon Srebnik"",""tmdb_id"":1197444,""character"":""Self""},{""name"":""Michael Podchlebnik"",""tmdb_id"":1197445,""character"":""Self""},{""name"":""Motke Zaidl"",""tmdb_id"":1197446,""character"":""Self""},{""name"":""Jan Karski"",""tmdb_id"":1182964,""character"":""Self""},{""name"":""Paula Biren"",""tmdb_id"":2067223,""character"":""Self""},{""name"":""Abraham Bomba"",""tmdb_id"":2697960,""character"":""Self""},{""name"":""Inge Deutschkron"",""tmdb_id"":2697962,""character"":""Self""}]}",""
"Shock Corridor","shock-corridor","19","Samuel Fuller","1963","","[""Drama"",""Thriller"",""Mystery""]","https://www.criterion.com/films/534-shock-corridor","tt0057495","https://www.imdb.com/title/tt0057495/","25504","https://www.themoviedb.org/movie/25504","https://letterboxd.com/tmdb/25504","2","0","{""directors"":[{""name"":""Samuel Fuller"",""tmdb_id"":26959}],""writers"":[{""name"":""Samuel Fuller"",""tmdb_id"":26959}],""cinematographers"":[{""name"":""Stanley Cortez"",""tmdb_id"":7648}],""editors"":[{""name"":""Jerome Thoms"",""tmdb_id"":34439}],""cast"":[{""name"":""Peter Breck"",""tmdb_id"":35189,""character"":""Johnny Barrett""},{""name"":""Constance Towers"",""tmdb_id"":20276,""character"":""Cathy""},{""name"":""Gene Evans"",""tmdb_id"":89582,""character"":""Boden""},{""name"":""James Best"",""tmdb_id"":40185,""character"":""Stuart""},{""name"":""Hari Rhodes"",""tmdb_id"":98797,""character"":""Trent""},{""name"":""Larry Tucker"",""tmdb_id"":95605,""character"":""Pagliacci""},{""name"":""Paul Dubov"",""tmdb_id"":27035,""character"":""Dr. Menkin""},{""name"":""Chuck Roberson"",""tmdb_id"":50310,""character"":""Wilkes""}]}",""
"Shoot the Piano Player","shoot-the-piano-player","315","François Truffaut","1960","","[""Drama"",""Thriller"",""Crime""]","https://www.criterion.com/films/764-shoot-the-piano-player","tt0054389","https://www.imdb.com/title/tt0054389/","1818","https://www.themoviedb.org/movie/1818","https://letterboxd.com/tmdb/1818","1","0","{""directors"":[{""name"":""François Truffaut"",""tmdb_id"":1650}],""writers"":[],""cinematographers"":[{""name"":""Raoul Coutard"",""tmdb_id"":3540}],""editors"":[{""name"":""Claudine Bouché"",""tmdb_id"":18223},{""name"":""Cécile Decugis"",""tmdb_id"":3838}],""cast"":[{""name"":""Charles Aznavour"",""tmdb_id"":10268,""character"":""Charlie Kohler/Edouard Saroyan""},{""name"":""Marie Dubois"",""tmdb_id"":18218,""character"":""Léna""},{""name"":""Nicole Berger"",""tmdb_id"":19269,""character"":""Thérèse Saroyan""},{""name"":""Michèle Mercier"",""tmdb_id"":19270,""character"":""Clarisse""},{""name"":""Serge Davri"",""tmdb_id"":148302,""character"":""Plyne""},{""name"":""Claude Mansard"",""tmdb_id"":3834,""character"":""Momo""},{""name"":""Richard Kanayan"",""tmdb_id"":150939,""character"":""Fido Saroyan""},{""name"":""Albert Rémy"",""tmdb_id"":1655,""character"":""Chico Saroyan""}]}",""
"Short Cuts","short-cuts","265","Robert Altman","1993","","[""Drama"",""Comedy""]","https://www.criterion.com/films/376-short-cuts","tt0108122","https://www.imdb.com/title/tt0108122/","695","https://www.themoviedb.org/movie/695","https://letterboxd.com/tmdb/695","5","0","{""directors"":[{""name"":""Robert Altman"",""tmdb_id"":9789}],""writers"":[{""name"":""Robert Altman"",""tmdb_id"":9789},{""name"":""Frank Barhydt"",""tmdb_id"":10414}],""cinematographers"":[{""name"":""Walt Lloyd"",""tmdb_id"":10418}],""editors"":[{""name"":""Suzy Elmiger"",""tmdb_id"":10419},{""name"":""Geraldine Peroni"",""tmdb_id"":1808}],""cast"":[{""name"":""Andie MacDowell"",""tmdb_id"":1533,""character"":""Ann Finnigan""},{""name"":""Bruce Davison"",""tmdb_id"":52374,""character"":""Howard Finnigan""},{""name"":""Jack Lemmon"",""tmdb_id"":3151,""character"":""Paul Finnigan""},{""name"":""Tim Robbins"",""tmdb_id"":504,""character"":""Gene Shepard""},{""name"":""Julianne Moore"",""tmdb_id"":1231,""character"":""Marian Wyman""},{""name"":""Tom Waits"",""tmdb_id"":2887,""character"":""Earl Piggot""},{""name"":""Lily Tomlin"",""tmdb_id"":10437,""character"":""Doreen Piggot""},{""name"":""Fred Ward"",""tmdb_id"":10430,""character"":""Stuart Kane""}]}",""
"Sid & Nancy","sid-nancy","20","Alex Cox","1986","","[""Drama"",""Romance""]","https://www.criterion.com/films/535-sid-nancy","tt0091954","https://www.imdb.com/title/tt0091954/","14924","https://www.themoviedb.org/movie/14924","https://letterboxd.com/tmdb/14924","7","0","{""directors"":[{""name"":""Alex Cox"",""tmdb_id"":31493}],""writers"":[{""name"":""Alex Cox"",""tmdb_id"":31493},{""name"":""Abbe Wool"",""tmdb_id"":226513}],""cinematographers"":[{""name"":""Roger Deakins"",""tmdb_id"":151}],""editors"":[{""name"":""David Martin"",""tmdb_id"":59977}],""cast"":[{""name"":""Gary Oldman"",""tmdb_id"":64,""character"":""Sid Vicious""},{""name"":""Chloe Webb"",""tmdb_id"":43476,""character"":""Nancy Spungen""},{""name"":""David Hayman"",""tmdb_id"":54014,""character"":""Malcolm McLaren""},{""name"":""Debby Bishop"",""tmdb_id"":142844,""character"":""Phoebe""},{""name"":""Andrew Schofield"",""tmdb_id"":90546,""character"":""Johnny Rotten""},{""name"":""Xander Berkeley"",""tmdb_id"":3982,""character"":""Bowery Snax""},{""name"":""Perry Benson"",""tmdb_id"":59076,""character"":""Paul""},{""name"":""Tony London"",""tmdb_id"":109372,""character"":""Steve""}]}",""
"Simon of the Desert","simon-of-the-desert","460","Luis Buñuel","1965","","[""Comedy"",""Drama"",""Fantasy""]","https://www.criterion.com/films/1077-simon-of-the-desert","tt0059719","https://www.imdb.com/title/tt0059719/","36265","https://www.themoviedb.org/movie/36265","https://letterboxd.com/tmdb/36265","1","0","{""directors"":[{""name"":""Luis Buñuel"",""tmdb_id"":793}],""writers"":[{""name"":""Julio Alejandro"",""tmdb_id"":37500},{""name"":""Luis Buñuel"",""tmdb_id"":793}],""cinematographers"":[{""name"":""Gabriel Figueroa"",""tmdb_id"":11968}],""editors"":[{""name"":""Carlos Savage"",""tmdb_id"":11969}],""cast"":[{""name"":""Claudio Brook"",""tmdb_id"":39008,""character"":""Simón""},{""name"":""Silvia Pinal"",""tmdb_id"":37505,""character"":""The Devil""},{""name"":""Hortensia Santoveña"",""tmdb_id"":145273,""character"":""The Mother""},{""name"":""Enrique Álvarez Félix"",""tmdb_id"":145272,""character"":""Brother Matías""},{""name"":""Francisco Reiguera"",""tmdb_id"":108688,""character"":""The Devil as an Old Witch""},{""name"":""Luis Aceves Castañeda"",""tmdb_id"":31884,""character"":""Priest""},{""name"":""Antonio Bravo"",""tmdb_id"":31599,""character"":""Priest""},{""name"":""Enrique del Castillo"",""tmdb_id"":186642,""character"":""The Mutilated One""}]}",""
"Sisters","sisters","89","Brian De Palma","1973","","[""Thriller"",""Horror"",""Mystery""]","https://www.criterion.com/films/377-sisters","tt0070698","https://www.imdb.com/title/tt0070698/","22307","https://www.themoviedb.org/movie/22307","https://letterboxd.com/tmdb/22307","3","0","{""directors"":[{""name"":""Brian De Palma"",""tmdb_id"":1150}],""writers"":[{""name"":""Brian De Palma"",""tmdb_id"":1150},{""name"":""Louisa Rose"",""tmdb_id"":1038558}],""cinematographers"":[{""name"":""Gregory Sandor"",""tmdb_id"":1038559}],""editors"":[{""name"":""Paul Hirsch"",""tmdb_id"":10766}],""cast"":[{""name"":""Margot Kidder"",""tmdb_id"":20011,""character"":""Danielle Breton / Dominique Blanchion""},{""name"":""Jennifer Salt"",""tmdb_id"":41258,""character"":""Grace Collier""},{""name"":""Charles Durning"",""tmdb_id"":1466,""character"":""Joseph Larch""},{""name"":""William Finley"",""tmdb_id"":97561,""character"":""Emil Breton""},{""name"":""Lisle Wilson"",""tmdb_id"":157506,""character"":""Phillip Woode""},{""name"":""Barnard Hughes"",""tmdb_id"":2549,""character"":""Arthur McLennen""},{""name"":""Mary Davenport"",""tmdb_id"":51791,""character"":""Mrs. Collier""},{""name"":""Dolph Sweet"",""tmdb_id"":3015,""character"":""Detective Kelly""}]}",""
