slug,title,year,director,runtime,imdb,tmdb,lb_rating,lb_rating_count,imdb_rating,imdb_votes,times_picked,imdb_url,lb_url
samurai-iii-duel-at-ganryu-island,Samurai III: Duel at Ganryu Island,1956,Hiroshi Inagaki,105,tt0049710,31378,3.77,9992,7.5,7277,4,https://www.imdb.com/title/tt0049710/,https://letterboxd.com/film/samurai-iii-duel-at-ganryu-island/
bringing-up-baby,Bringing Up Baby,1938,Howard Hawks,102,tt0029947,900,4,116056,7.8,69362,4,https://www.imdb.com/title/tt0029947/,https://letterboxd.com/film/bringing-up-baby/
floating-weeds,Floating Weeds,1959,Yasujirō Ozu,115,tt0053390,46918,4.11,19663,7.9,9818,4,https://www.imdb.com/title/tt0053390/,https://letterboxd.com/film/floating-weeds/
ugetsu,Ugetsu,1953,Kenji Mizoguchi,96,tt0046478,14696,4.26,64969,8.1,28366,4,https://www.imdb.com/title/tt0046478/,https://letterboxd.com/film/ugetsu/
modern-times,Modern Times,1936,Charlie Chaplin,87,tt0027977,3082,4.26,280173,8.5,285946,4,https://www.imdb.com/title/tt0027977/,https://letterboxd.com/film/modern-times/
samurai-i-musashi-miyamoto,Samurai I: Musashi Miyamoto,1954,Hiroshi Inagaki,94,tt0047444,31372,3.66,16959,7.4,10395,4,https://www.imdb.com/title/tt0047444/,https://letterboxd.com/film/samurai-i-musashi-miyamoto/
lost-highway,Lost Highway,1997,David Lynch,134,tt0116922,638,4.11,447984,7.6,171318,4,https://www.imdb.com/title/tt0116922/,https://letterboxd.com/film/lost-highway/
a-tale-of-springtime,A Tale of Springtime,1990,Éric Rohmer,107,tt0097106,28213,3.69,23923,7.1,6582,4,https://www.imdb.com/title/tt0097106/,https://letterboxd.com/film/a-tale-of-springtime/
diary-of-a-pregnant-woman,Diary of a Pregnant Woman,1958,Agnès Varda,16,tt0052031,95378,3.7,9786,6.7,1561,4,https://www.imdb.com/title/tt0052031/,https://letterboxd.com/film/diary-of-a-pregnant-woman/
the-marriage-of-maria-braun,The Marriage of Maria Braun,1979,Rainer Werner Fassbinder,120,tt0079095,661,4.06,27280,7.7,16299,4,https://www.imdb.com/title/tt0079095/,https://letterboxd.com/film/the-marriage-of-maria-braun/
ulysse,Ulysse,1983,Agnès Varda,22,tt0161034,257524,3.93,7054,7.3,1024,4,https://www.imdb.com/title/tt0161034/,https://letterboxd.com/film/ulysse/
paths-of-glory,Paths of Glory,1957,Stanley Kubrick,88,tt0050825,975,4.45,314627,8.4,239984,4,https://www.imdb.com/title/tt0050825/,https://letterboxd.com/film/paths-of-glory/
le-grand-amour,Le Grand Amour,1969,Pierre Étaix,87,tt0064390,138906,3.83,2235,7.5,1566,4,https://www.imdb.com/title/tt0064390/,https://letterboxd.com/film/le-grand-amour/
women-reply,Women Reply,1975,Agnès Varda,8,tt0073619,186365,3.64,15154,6.9,1713,4,https://www.imdb.com/title/tt0073619/,https://letterboxd.com/film/women-reply/
the-bitter-tears-of-petra-von-kant,The Bitter Tears of Petra von Kant,1972,Rainer Werner Fassbinder,124,tt0068278,10310,4.13,41496,7.5,12510,4,https://www.imdb.com/title/tt0068278/,https://letterboxd.com/film/the-bitter-tears-of-petra-von-kant/
the-pleasure-of-love-in-iran,The Pleasure of Love in Iran,1976,Agnès Varda,6,tt0196855,143499,3.46,7721,6.4,1293,4,https://www.imdb.com/title/tt0196855/,https://letterboxd.com/film/the-pleasure-of-love-in-iran/
bull-durham,Bull Durham,1988,Ron Shelton,108,tt0094812,287,3.52,63297,7,63069,4,https://www.imdb.com/title/tt0094812/,https://letterboxd.com/film/bull-durham/
band-of-outsiders,Band of Outsiders,1964,Jean-Luc Godard,97,tt0057869,8073,3.9,69406,7.6,29069,4,https://www.imdb.com/title/tt0057869/,https://letterboxd.com/film/band-of-outsiders/
drylongso,Drylongso,1998,Cauleen Smith,81,tt0181517,329587,3.88,5655,6.8,367,4,https://www.imdb.com/title/tt0181517/,https://letterboxd.com/film/drylongso/
portrait-of-a-lady-on-fire,Portrait of a Lady on Fire,2019,Céline Sciamma,121,tt8613070,531428,4.42,1128217,8,128475,4,https://www.imdb.com/title/tt8613070/,https://letterboxd.com/film/portrait-of-a-lady-on-fire/
the-men-who-tread-on-the-tigers-tail,The Men Who Tread on the Tiger's Tail,1945,Akira Kurosawa,59,tt0038182,36916,3.33,9161,6.7,4908,4,https://www.imdb.com/title/tt0038182/,https://letterboxd.com/film/the-men-who-tread-on-the-tigers-tail/
hoop-dreams,Hoop Dreams,1994,Steve James,174,tt0110057,14275,4.44,56326,8.3,29613,4,https://www.imdb.com/title/tt0110057/,https://letterboxd.com/film/hoop-dreams/
hello-cubans,Hello Cubans,1963,Agnès Varda,30,tt0057466,144599,4.05,18367,7.5,2081,4,https://www.imdb.com/title/tt0057466/,https://letterboxd.com/film/hello-cubans/
rififi,Rififi,1955,Jules Dassin,118,tt0048021,934,4.27,46478,8.1,39463,4,https://www.imdb.com/title/tt0048021/,https://letterboxd.com/film/rififi/
heart-of-a-dog-2015,Heart of a Dog,2015,Laurie Anderson,75,tt4935446,352197,3.63,6762,7,2743,4,https://www.imdb.com/title/tt4935446/,https://letterboxd.com/film/heart-of-a-dog-2015/
my-man-godfrey,My Man Godfrey,1936,Gregory La Cava,95,tt0028010,13562,3.94,34125,7.9,28739,4,https://www.imdb.com/title/tt0028010/,https://letterboxd.com/film/my-man-godfrey/
things-to-come,Things to Come,1936,William Cameron Menzies,100,tt0028358,3596,3.29,10016,6.6,10202,4,https://www.imdb.com/title/tt0028358/,https://letterboxd.com/film/things-to-come/
the-player,The Player,1992,Robert Altman,124,tt0105151,10403,4.01,137778,7.5,72396,4,https://www.imdb.com/title/tt0105151/,https://letterboxd.com/film/the-player/
le-havre,Le Havre,2011,Aki Kaurismäki,94,tt1508675,73532,3.87,34475,7.2,25434,4,https://www.imdb.com/title/tt1508675/,https://letterboxd.com/film/le-havre/
the-world-of-jacques-demy,The World of Jacques Demy,1995,Agnès Varda,90,tt0114794,200011,3.78,2210,7.3,657,4,https://www.imdb.com/title/tt0114794/,https://letterboxd.com/film/the-world-of-jacques-demy/
eyes-without-a-face,Eyes Without a Face,1960,Georges Franju,84,tt0053459,31417,3.92,173098,7.6,39325,4,https://www.imdb.com/title/tt0053459/,https://letterboxd.com/film/eyes-without-a-face/
slacker,Slacker,1990,Richard Linklater,97,tt0102943,14022,3.69,62670,7,25455,4,https://www.imdb.com/title/tt0102943/,https://letterboxd.com/film/slacker/
carnal-knowledge,Carnal Knowledge,1971,Mike Nichols,98,tt0066892,36492,3.63,26291,6.9,17020,4,https://www.imdb.com/title/tt0066892/,https://letterboxd.com/film/carnal-knowledge/
the-naked-kiss,The Naked Kiss,1964,Samuel Fuller,93,tt0058390,26031,3.83,18700,7.2,9694,4,https://www.imdb.com/title/tt0058390/,https://letterboxd.com/film/the-naked-kiss/
the-suitor,The Suitor,1962,Pierre Étaix,84,tt0056514,67556,3.74,1598,7.2,1257,4,https://www.imdb.com/title/tt0056514/,https://letterboxd.com/film/the-suitor/
the-young-girls-turn-25,The Young Girls Turn 25,1993,Agnès Varda,65,tt0106696,200381,3.81,3328,7,616,4,https://www.imdb.com/title/tt0106696/,https://letterboxd.com/film/the-young-girls-turn-25/
pina,Pina,2011,Wim Wenders,106,tt1440266,57276,3.98,22834,7.6,16734,4,https://www.imdb.com/title/tt1440266/,https://letterboxd.com/film/pina/
the-passion-of-joan-of-arc,The Passion of Joan of Arc,1928,Carl Theodor Dreyer,81,tt0019254,780,4.42,151712,8.1,68566,4,https://www.imdb.com/title/tt0019254/,https://letterboxd.com/film/the-passion-of-joan-of-arc/
elsa-the-rose,Elsa the Rose,1966,Agnès Varda,20,tt0781365,186361,3.69,3220,6.8,612,4,https://www.imdb.com/title/tt0781365/,https://letterboxd.com/film/elsa-the-rose/
the-unknown,The Unknown,1927,Tod Browning,68,tt0018528,27503,3.83,18594,7.7,10315,4,https://www.imdb.com/title/tt0018528/,https://letterboxd.com/film/the-unknown/
ydessa-the-bears-and-etc,"Ydessa, the Bears and etc.",2004,Agnès Varda,44,tt0423559,283514,3.62,1762,7.1,465,4,https://www.imdb.com/title/tt0423559/,https://letterboxd.com/film/ydessa-the-bears-and-etc/
heavens-gate,Heaven's Gate,1980,Michael Cimino,217,tt0080855,10935,3.79,25981,6.7,19161,4,https://www.imdb.com/title/tt0080855/,https://letterboxd.com/film/heavens-gate/
mona-lisa,Mona Lisa,1986,Neil Jordan,105,tt0091538,10002,3.81,24351,7.3,19422,4,https://www.imdb.com/title/tt0091538/,https://letterboxd.com/film/mona-lisa/
the-most-beautiful,The Most Beautiful,1944,Akira Kurosawa,85,tt0036947,17988,2.71,5976,5.6,2838,4,https://www.imdb.com/title/tt0036947/,https://letterboxd.com/film/the-most-beautiful/
ashes-and-diamonds,Ashes and Diamonds,1958,Andrzej Wajda,103,tt0052080,5055,4.06,34050,7.7,15079,4,https://www.imdb.com/title/tt0052080/,https://letterboxd.com/film/ashes-and-diamonds/
divorce-italian-style,Divorce Italian Style,1961,Pietro Germi,104,tt0055913,20271,3.97,26581,7.9,15772,4,https://www.imdb.com/title/tt0055913/,https://letterboxd.com/film/divorce-italian-style/
a-story-of-floating-weeds,A Story of Floating Weeds,1934,Yasujirō Ozu,86,tt0025929,44163,3.82,6066,7.6,3840,4,https://www.imdb.com/title/tt0025929/,https://letterboxd.com/film/a-story-of-floating-weeds/
freaks,Freaks,1932,Tod Browning,64,tt0022913,136,3.94,112812,7.8,54938,4,https://www.imdb.com/title/tt0022913/,https://letterboxd.com/film/freaks/
kagemusha,Kagemusha,1980,Akira Kurosawa,180,tt0080979,11953,4.23,49847,7.9,41095,4,https://www.imdb.com/title/tt0080979/,https://letterboxd.com/film/kagemusha/
nashville,Nashville,1975,Robert Altman,160,tt0073440,3121,4.17,78012,7.6,31578,4,https://www.imdb.com/title/tt0073440/,https://letterboxd.com/film/nashville/
heaven-can-wait,Heaven Can Wait,1943,Ernst Lubitsch,112,tt0035979,18727,3.68,15109,7.3,13439,4,https://www.imdb.com/title/tt0035979/,https://letterboxd.com/film/heaven-can-wait/
a-summers-tale,A Summer's Tale,1996,Éric Rohmer,114,tt0115940,37563,4.1,86677,7.6,12052,4,https://www.imdb.com/title/tt0115940/,https://letterboxd.com/film/a-summers-tale/
sanshiro-sugata,Sanshiro Sugata,1943,Akira Kurosawa,79,tt0036400,35022,3.36,13083,6.7,6298,4,https://www.imdb.com/title/tt0036400/,https://letterboxd.com/film/sanshiro-sugata/
jo-jo-dancer-your-life-is-calling,"Jo Jo Dancer, Your Life Is Calling",1986,Richard Pryor,97,tt0091295,63510,3.38,3929,6.3,2556,4,https://www.imdb.com/title/tt0091295/,https://letterboxd.com/film/jo-jo-dancer-your-life-is-calling/
to-be-or-not-to-be,To Be or Not to Be,1942,Ernst Lubitsch,99,tt0035446,198,4.34,71100,8.1,50010,4,https://www.imdb.com/title/tt0035446/,https://letterboxd.com/film/to-be-or-not-to-be/
the-double-life-of-veronique,The Double Life of Véronique,1991,Krzysztof Kieślowski,98,tt0101765,1600,4.1,134316,7.6,57217,4,https://www.imdb.com/title/tt0101765/,https://letterboxd.com/film/the-double-life-of-veronique/
a-master-builder,A Master Builder,2013,Jonathan Demme,130,tt2276069,268536,2.88,2652,5.9,1194,4,https://www.imdb.com/title/tt2276069/,https://letterboxd.com/film/a-master-builder/
twin-peaks-fire-walk-with-me,Twin Peaks: Fire Walk with Me,1992,David Lynch,135,tt0105665,1923,4.34,471220,7.3,118728,4,https://www.imdb.com/title/tt0105665/,https://letterboxd.com/film/twin-peaks-fire-walk-with-me/
pans-labyrinth,Pan's Labyrinth,2006,Guillermo del Toro,118,tt0457430,1417,4.15,1015343,8.2,748602,4,https://www.imdb.com/title/tt0457430/,https://letterboxd.com/film/pans-labyrinth/
carnival-of-souls,Carnival of Souls,1962,Herk Harvey,78,tt0055830,16093,3.77,97896,7,31318,4,https://www.imdb.com/title/tt0055830/,https://letterboxd.com/film/carnival-of-souls/
death-in-venice,Death in Venice,1971,Luchino Visconti,131,tt0067445,6619,3.7,39703,7.3,25020,4,https://www.imdb.com/title/tt0067445/,https://letterboxd.com/film/death-in-venice/
polyester,Polyester,1981,John Waters,86,tt0082926,14269,3.85,40049,7,10165,4,https://www.imdb.com/title/tt0082926/,https://letterboxd.com/film/polyester/
the-mystic,The Mystic,1925,Tod Browning,73,tt0016142,184448,3.38,2933,6.6,719,4,https://www.imdb.com/title/tt0016142/,https://letterboxd.com/film/the-mystic/
land-of-milk-and-honey,Land of Milk and Honey,1971,Pierre Étaix,80,tt0258013,148820,3.21,639,6,514,4,https://www.imdb.com/title/tt0258013/,https://letterboxd.com/film/land-of-milk-and-honey/
along-the-coast,Along the Coast,1958,Agnès Varda,26,tt0051561,238952,3.97,16913,7.4,2047,4,https://www.imdb.com/title/tt0051561/,https://letterboxd.com/film/along-the-coast/
smooth-talk,Smooth Talk,1985,Joyce Chopra,92,tt0090037,33766,3.59,18068,6.6,3876,4,https://www.imdb.com/title/tt0090037/,https://letterboxd.com/film/smooth-talk/
pigs-and-battleships,Pigs and Battleships,1961,Shōhei Imamura,108,tt0054709,31104,3.92,7157,7.4,2888,4,https://www.imdb.com/title/tt0054709/,https://letterboxd.com/film/pigs-and-battleships/
drugstore-cowboy,Drugstore Cowboy,1989,Gus Van Sant,102,tt0097240,476,3.69,78305,7.2,43057,4,https://www.imdb.com/title/tt0097240/,https://letterboxd.com/film/drugstore-cowboy/
a-hard-days-night,A Hard Day's Night,1964,Richard Lester,88,tt0058182,704,3.88,122520,7.5,50017,4,https://www.imdb.com/title/tt0058182/,https://letterboxd.com/film/a-hard-days-night/
yoyo,Yoyo,1965,Pierre Étaix,92,tt0059934,90228,3.98,3580,7.5,1939,4,https://www.imdb.com/title/tt0059934/,https://letterboxd.com/film/yoyo/
sanshiro-sugata-part-two,"Sanshiro Sugata, Part Two",1945,Akira Kurosawa,83,tt0038268,45965,2.88,5946,6,3140,4,https://www.imdb.com/title/tt0038268/,https://letterboxd.com/film/sanshiro-sugata-part-two/
the-squid-and-the-whale,The Squid and the Whale,2005,Noah Baumbach,81,tt0367089,10707,3.7,150624,7.3,94804,4,https://www.imdb.com/title/tt0367089/,https://letterboxd.com/film/the-squid-and-the-whale/
barcelona,Barcelona,1994,Whit Stillman,100,tt0109219,16771,3.72,11981,7,7051,4,https://www.imdb.com/title/tt0109219/,https://letterboxd.com/film/barcelona/
double-indemnity,Double Indemnity,1944,Billy Wilder,107,tt0036775,996,4.25,226995,8.3,182035,4,https://www.imdb.com/title/tt0036775/,https://letterboxd.com/film/double-indemnity/
breaking-the-waves,Breaking the Waves,1996,Lars von Trier,159,tt0115751,145,4.14,86044,7.8,76189,4,https://www.imdb.com/title/tt0115751/,https://letterboxd.com/film/breaking-the-waves/
the-executioner,The Executioner,1963,Luis García Berlanga,91,tt0057643,4498,3.97,18598,7.9,8204,4,https://www.imdb.com/title/tt0057643/,https://letterboxd.com/film/the-executioner/
werckmeister-harmonies,Werckmeister Harmonies,2000,Béla Tarr,139,tt0249241,23160,4.31,46879,7.9,18169,4,https://www.imdb.com/title/tt0249241/,https://letterboxd.com/film/werckmeister-harmonies/
night-on-earth,Night on Earth,1991,Jim Jarmusch,129,tt0102536,339,4,135292,7.6,71343,4,https://www.imdb.com/title/tt0102536/,https://letterboxd.com/film/night-on-earth/
hunger,Hunger,2008,Steve McQueen,96,tt0986233,10360,4.03,86426,7.5,76681,4,https://www.imdb.com/title/tt0986233/,https://letterboxd.com/film/hunger/
ivans-childhood,Ivan's Childhood,1962,Andrei Tarkovsky,95,tt0056111,31442,4.19,108359,8,43639,4,https://www.imdb.com/title/tt0056111/,https://letterboxd.com/film/ivans-childhood/
antichrist,Antichrist,2009,Lars von Trier,104,tt0870984,17609,3.39,254471,6.5,145358,4,https://www.imdb.com/title/tt0870984/,https://letterboxd.com/film/antichrist/
weekend-2011,Weekend,2011,Andrew Haigh,96,tt1714210,79120,3.93,50275,7.6,34728,4,https://www.imdb.com/title/tt1714210/,https://letterboxd.com/film/weekend-2011/
the-so-called-caryatids,The So-Called Caryatids,1984,Agnès Varda,12,tt0160210,46777,3.76,4989,7,918,4,https://www.imdb.com/title/tt0160210/,https://letterboxd.com/film/the-so-called-caryatids/
lost-in-america,Lost in America,1985,Albert Brooks,91,tt0089504,27223,3.69,29873,7,11522,4,https://www.imdb.com/title/tt0089504/,https://letterboxd.com/film/lost-in-america/
make-way-for-tomorrow,Make Way for Tomorrow,1937,Leo McCarey,92,tt0029192,41059,4.23,20808,8.1,10672,4,https://www.imdb.com/title/tt0029192/,https://letterboxd.com/film/make-way-for-tomorrow/
the-insect-woman,The Insect Woman,1963,Shōhei Imamura,123,tt0057363,42984,3.87,4677,7.4,2726,4,https://www.imdb.com/title/tt0057363/,https://letterboxd.com/film/the-insect-woman/
23rd-psalm-branch,23rd Psalm Branch,1967,Stan Brakhage,63,tt6391052,435421,3.75,826,7,125,3,https://www.imdb.com/title/tt6391052/,https://letterboxd.com/film/23rd-psalm-branch/
tess,Tess,1979,Roman Polanski,172,tt0080009,11121,3.85,18714,7.3,19961,3,https://www.imdb.com/title/tt0080009/,https://letterboxd.com/film/tess/
flow-2024,Flow,2024,Gints Zilbalodis,85,tt4772188,823219,4.09,1064935,7.9,148155,3,https://www.imdb.com/title/tt4772188/,https://letterboxd.com/film/flow-2024/
the-last-temptation-of-christ,The Last Temptation of Christ,1988,Martin Scorsese,164,tt0095497,11051,3.92,131583,7.5,68413,3,https://www.imdb.com/title/tt0095497/,https://letterboxd.com/film/the-last-temptation-of-christ/
me-and-you-and-everyone-we-know,Me and You and Everyone We Know,2005,Miranda July,91,tt0415978,1382,3.67,47676,7.2,38680,3,https://www.imdb.com/title/tt0415978/,https://letterboxd.com/film/me-and-you-and-everyone-we-know/
forty-guns,Forty Guns,1957,Samuel Fuller,80,tt0050407,14837,3.7,13411,6.9,7169,3,https://www.imdb.com/title/tt0050407/,https://letterboxd.com/film/forty-guns/
dheepan,Dheepan,2015,Jacques Audiard,115,tt4082068,314402,3.62,21904,7.2,18013,3,https://www.imdb.com/title/tt4082068/,https://letterboxd.com/film/dheepan/
emitai,Emitaï,1971,Ousmane Sembène,101,tt0067048,128395,3.9,2821,7.1,685,3,https://www.imdb.com/title/tt0067048/,https://letterboxd.com/film/emitai/
army-of-shadows,Army of Shadows,1969,Jean-Pierre Melville,145,tt0064040,15383,4.36,66937,8.1,29344,3,https://www.imdb.com/title/tt0064040/,https://letterboxd.com/film/army-of-shadows/
take-out-2004,Take Out,2004,"Sean Baker, Tsou Shih-ching",88,tt0391483,37736,3.81,28054,7.1,2979,3,https://www.imdb.com/title/tt0391483/,https://letterboxd.com/film/take-out-2004/
a-room-with-a-view,A Room with a View,1986,James Ivory,117,tt0091867,11257,3.71,81017,7.2,52633,3,https://www.imdb.com/title/tt0091867/,https://letterboxd.com/film/a-room-with-a-view/
sing-a-song-of-sex,Sing a Song of Sex,1967,Nagisa Ōshima,103,tt0062042,77124,3.64,2800,6.5,990,3,https://www.imdb.com/title/tt0062042/,https://letterboxd.com/film/sing-a-song-of-sex/
wedlock-house-an-intercourse,Wedlock House: An Intercourse,1959,Stan Brakhage,11,tt0278145,126128,3.45,1845,6.2,853,3,https://www.imdb.com/title/tt0278145/,https://letterboxd.com/film/wedlock-house-an-intercourse/
the-dante-quartet,The Dante Quartet,1987,Stan Brakhage,6,tt0092828,126194,3.88,5976,6.8,1321,3,https://www.imdb.com/title/tt0092828/,https://letterboxd.com/film/the-dante-quartet/
sex-lies-and-videotape,"sex, lies, and videotape",1989,Steven Soderbergh,101,tt0098724,1412,3.88,126882,7.2,64810,3,https://www.imdb.com/title/tt0098724/,https://letterboxd.com/film/sex-lies-and-videotape/
cold-water,Cold Water,1994,Olivier Assayas,95,tt0109702,64901,3.71,7923,6.9,2508,3,https://www.imdb.com/title/tt0109702/,https://letterboxd.com/film/cold-water/
the-hero-1966,The Hero,1966,Satyajit Ray,118,tt0060742,112999,4.13,12409,8.3,6144,3,https://www.imdb.com/title/tt0060742/,https://letterboxd.com/film/the-hero-1966/
now-voyager,"Now, Voyager",1942,Irving Rapper,117,tt0035140,32847,3.95,24836,7.8,20874,3,https://www.imdb.com/title/tt0035140/,https://letterboxd.com/film/now-voyager/
knife-in-the-water,Knife in the Water,1962,Roman Polanski,94,tt0056291,11502,3.78,29537,7.4,25214,3,https://www.imdb.com/title/tt0056291/,https://letterboxd.com/film/knife-in-the-water/
window-water-baby-moving,Window Water Baby Moving,1959,Stan Brakhage,13,tt0138941,97513,4.01,9024,7.5,2612,3,https://www.imdb.com/title/tt0138941/,https://letterboxd.com/film/window-water-baby-moving/
violence-at-noon,Violence at Noon,1966,Nagisa Ōshima,99,tt0060486,42720,3.72,2593,7,1320,3,https://www.imdb.com/title/tt0060486/,https://letterboxd.com/film/violence-at-noon/
the-wonder-ring,The Wonder Ring,1955,Stan Brakhage,6,tt0278151,147676,3.53,3911,6,784,3,https://www.imdb.com/title/tt0278151/,https://letterboxd.com/film/the-wonder-ring/
the-life-and-death-of-colonel-blimp,The Life and Death of Colonel Blimp,1943,"Emeric Pressburger, Michael Powell",163,tt0036112,25037,4.24,28397,8,18306,3,https://www.imdb.com/title/tt0036112/,https://letterboxd.com/film/the-life-and-death-of-colonel-blimp/
